alcohol_g_100g_ml,allowed_meals,carb_bucket,carb_conf,carb_evidence,carb_micro,carbohydrate_g_100g_ml,ciqual_code,energy_flag_ml,exclude,fat_g_100g_ml,fibres_g_100g_ml,is_baby_food,is_salty,is_sweet,kcal_calc_ml,kcal_sanitized,macro_tags,main_group,name,name_core,name_tags,protein_bucket,protein_conf,protein_evidence,protein_g_100g_ml,protein_micro,role_protein,role_side_carb,role_side_veg,salt_g_100g_ml,sub_group,sub_sub_group,sugars_g_100g_ml,tag_boiled,tag_breakfast_cereal,tag_breakfasty,tag_composite_dish_hint,tag_dairy_dessert_hint,tag_dessert_like,tag_drink,tag_fried,tag_fried_or_chips,tag_grilled,tag_healthy_fat_source,tag_heavy_sauce,tag_high_fibre_choice,tag_red_meat,tag_refined_carb,tag_roasted,tag_salad_like,tag_sauce_rich,tag_snack_like,tag_snackable,tag_starch_powder,tag_sugary_breakfast_cereal,tag_trans_risk,tag_ultra_processed_hint,tag_vegan_safe,tag_vegetarian_safe,uid,veg_bucket,veg_conf,veg_evidence,veg_micro,water_g_100g_ml,name_clean,canonical_name_guess,entity_level_guess,keep_for_food_db,review_flag,drop_reason
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread,,32.0,25520,0,0,21.6,3.05,0,1,0,377.2,383.0,protein_high;carb_high;fat_high,starters and dishes,"Sandwich made with French bread, dry sausage and butter","Sandwich made with French bread, dry sausage and butter",with_french_bread,,,,13.7,,0,1,0,2.07,sandwiches,,2.36,,0,0,,,0,,,0,,0,1,0,0,0,,,1.0,0,,,0,0,,1.0,1.0,sandwich-made-with-french-bread-dry-sausage-and-butter_25520,,,,,26.6,"sandwich made with french bread, dry sausage and butter","sandwich made with french bread, dry sausage and butter",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,bread,0.9,macro:name_hints:bread,,32.7,25521,0,0,10.9,4.17,0,1,0,277.7,286.0,protein_high;carb_high;fat_high,starters and dishes,"Sandwich made with French bread, ham, emmental cheese and butter","Sandwich made with French bread, ham, emmental cheese and butter",with_french_bread,processed_meat,0.9,macro:name_hints:processed_meat,12.2,,1,1,0,1.54,sandwiches,,2.87,,0,1,,,0,,,0,,0,1,0,0,0,,,1.0,0,,,0,0,,,,sandwich-made-with-french-bread-ham-emmental-cheese-and-butter_25521,,,,,37.5,"sandwich made with french bread, ham, emmental cheese and butter","sandwich made with french bread, ham, emmental cheese and butter",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,27.2,25522,0,0,8.35,1.4,0,0,0,240.8,243.0,protein_high;carb_high;fat_moderate,starters and dishes,Sandwich (average),Sandwich,note:average,,,,14.2,,0,0,0,1.24,sandwiches,,,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,sandwich-average_25522,,,,,46.6,sandwich,sandwich,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,17.8,25523,0,0,13.3,2.8,0,0,0,227.3,233.0,protein_moderate;carb_high;fat_high,starters and dishes,"Canapés (toasts w various toppings), prepacked",Canapés,toasts_w_various_toppings;prepacked,,,,9.09,,0,0,0,1.11,sandwiches,,5.75,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,canapes-toasts-w-various-toppings-prepacked_25523,,,,,55.1,canapes,canapes,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread,,30.0,25530,0,0,7.9,2.18,0,0,0,217.3,221.0,protein_moderate;carb_high;fat_moderate,starters and dishes,"Sandwich made with French bread, raw vegetables and mayonnaise","Sandwich made with French bread, raw vegetables and mayonnaise",with_french_bread,,,,6.54,,0,1,0,1.07,sandwiches,,2.67,,0,0,,,0,,,0,,0,1,0,0,0,,,,0,,,0,0,,1.0,1.0,sandwich-made-with-french-bread-raw-vegetables-and-mayonnaise_25530,,,,,52.0,"sandwich made with french bread, raw vegetables and mayonnaise",sandwich made with french bread,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread,,30.6,25531,0,0,8.82,1.86,0,0,0,251.4,255.0,protein_high;carb_high;fat_moderate,starters and dishes,"Sandwich made with French bread, turkey, raw vegetables (lettuce & tomato) and mayonnaise","Sandwich made with French bread, turkey, raw vegetables and mayonnaise",with_french_bread;lettuce_tomato,animal_lean,0.9,macro:name_hints:animal_lean,12.4,,1,1,0,1.1,sandwiches,,2.24,,0,0,,,0,,,0,,0,1,0,0,0,,,,0,,,0,0,,,,sandwich-made-with-french-bread-turkey-raw-vegetables-lettuce-tomato-and-mayonnaise_25531,,,,,44.9,"sandwich made with french bread, turkey, raw vegetables and mayonnaise","sandwich made with french bread, turkey",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,bread,0.9,macro:name_hints:bread,,30.9,25532,0,0,9.47,1.89,0,0,0,242.9,247.0,protein_moderate;carb_high;fat_moderate,starters and dishes,"Sandwich made with French bread, egg, raw vegetables (tomato and lettuce) and mayonnaise","Sandwich made with French bread, egg, raw vegetables and mayonnaise",with_french_bread;tomato_and_lettuce,eggs,0.0,,8.52,,1,1,0,1.13,sandwiches,,2.38,,0,1,,,0,,,0,,0,1,0,0,0,,,,0,,,0,0,,,,sandwich-made-with-french-bread-egg-raw-vegetables-tomato-and-lettuce-and-mayonnaise_25532,,,,,47.7,"sandwich made with french bread, egg, raw vegetables and mayonnaise","sandwich made with french bread, egg",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread,,30.1,25533,0,0,10.6,1.86,0,0,0,263.8,267.0,protein_high;carb_high;fat_high,starters and dishes,"Sandwich made with French bread, pork, raw vegetables (lettuce & tomato) and mayonnaise","Sandwich made with French bread, pork, raw vegetables and mayonnaise",with_french_bread;lettuce_tomato,lean_red,0.0,,12.0,,1,1,0,1.1,sandwiches,,2.3,,0,0,,,0,,,0,,0,1,0,1,0,,,,0,,,0,0,,,,sandwich-made-with-french-bread-pork-raw-vegetables-lettuce-tomato-and-mayonnaise_25533,,,,,44.0,"sandwich made with french bread, pork, raw vegetables and mayonnaise","sandwich made with french bread, pork",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread,,31.0,25535,0,0,11.4,1.81,0,1,0,279.0,282.0,protein_high;carb_high;fat_high,starters and dishes,"Sandwich made with French bread, merguez sausage, ketchup and mustard","Sandwich made with French bread, merguez sausage, ketchup and mustard",with_french_bread,,,,13.1,,0,1,0,2.12,sandwiches,,2.92,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,1.0,1.0,sandwich-made-with-french-bread-merguez-sausage-ketchup-and-mustard_25535,,,,,40.2,"sandwich made with french bread, merguez sausage, ketchup and mustard","sandwich made with french bread, merguez sausage, ketchup and mustard",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread,,33.2,25536,0,0,21.4,1.82,0,1,0,375.4,379.0,protein_high;carb_high;fat_high,starters and dishes,"Sandwich made with French bread, salami and butter","Sandwich made with French bread, salami and butter",with_french_bread,,,,12.5,,0,1,0,2.76,sandwiches,,2.01,,0,0,,,0,,,0,,0,1,0,0,0,,,1.0,0,,,0,0,,1.0,1.0,sandwich-made-with-french-bread-salami-and-butter_25536,,,,,28.0,"sandwich made with french bread, salami and butter","sandwich made with french bread, salami and butter",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch;snack,,,,,16.9,25542,0,0,15.5,1.13,0,0,0,261.9,264.0,protein_high;carb_high;fat_high,starters and dishes,Toasted ham sandwich topped with grated cheese and a fried egg,Toasted ham sandwich topped with grated cheese and a fried egg,with_grated_cheese_and_a_fried_egg,processed_meat,0.9,macro:name_hints:processed_meat,13.7,,1,0,0,1.29,sandwiches,,1.37,,0,1,,,0,,1.0,1,,0,0,0,0,0,,,,0,,,0,0,,,,toasted-ham-sandwich-topped-with-grated-cheese-and-a-fried-egg_25542,,,,,50.7,toasted ham sandwich topped with grated cheese and a fried egg,toasted ham sandwich topped with grated cheese and a fried egg,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread,,31.4,25543,0,0,11.6,2.38,0,1,0,274.8,277.0,protein_high;carb_high;fat_high,starters and dishes,Sandwich on french bread (average),Sandwich on french bread,note:average,,,,11.2,,0,1,0,1.54,sandwiches,,2.46,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,1.0,1.0,sandwich-on-french-bread-average_25543,,,,,41.4,sandwich on french bread,sandwich on french bread,recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,bread,0.9,macro:name_hints:bread,,25.1,25544,0,0,12.4,3.83,0,0,0,258.8,267.0,protein_high;carb_high;fat_high,starters and dishes,"Sandwich made with loaf bread, various filling, prepacked","Sandwich made with loaf bread, various filling",with_loaf_bread;prepacked,eggs,0.0,,11.7,,1,1,0,1.17,sandwiches,,3.42,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,sandwich-made-with-loaf-bread-various-filling-prepacked_25544,,,,,45.0,"sandwich made with loaf bread, various filling","sandwich made with loaf bread, various filling",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,26.8,25547,0,0,12.9,2.45,0,1,0,268.5,273.0,protein_high;carb_high;fat_high,starters and dishes,"Grilled cheese & ham sandwich, prepacked",Grilled cheese & ham sandwich,prepacked,processed_meat,0.9,macro:name_hints:processed_meat,11.3,,1,0,0,1.57,sandwiches,,2.14,,0,1,,,0,,,0,1.0,0,0,0,0,0,,,,0,,,0,0,,,,grilled-cheese-ham-sandwich-prepacked_25547,,,,,44.2,grilled cheese and ham sandwich,grilled cheese and ham sandwich,recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch;snack,bread,0.9,macro:name_hints:bread|micro:name_hints:bread_wholegrain,bread_wholegrain,23.1,25574,0,0,11.6,3.06,0,0,0,236.8,243.0,protein_high;carb_high;fat_high,starters and dishes,"Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional), prepacked","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese",with_wholemeal_loaf_bread;optional;prepacked,processed_meat,0.9,macro:name_hints:processed_meat,10.0,,1,1,0,1.42,sandwiches,,2.43,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,sandwich-made-with-wholemeal-loaf-bread-ham-raw-vegetables-cheese-optional-prepacked_25574,,,,,,"sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese","sandwich made with wholemeal loaf bread, ham",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread|micro:name_hints:bread_wholegrain,bread_wholegrain,23.1,25575,0,0,11.3,3.46,0,0,0,233.4,240.0,protein_moderate;carb_high;fat_high,starters and dishes,"Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise, prepacked","Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise",with_wholemeal_loaf_bread;prepacked,fish_fatty,0.9,macro:name_hints:fish_fatty,9.82,,1,1,0,1.08,sandwiches,,2.49,,0,0,,,0,,,0,,0,1,0,0,0,,,,0,,,0,0,,,,sandwich-made-with-wholemeal-loaf-bread-tuna-raw-vegetables-and-mayonnaise-prepacked_25575,,,,,,"sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise","sandwich made with wholemeal loaf bread, tuna",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch;snack,bread,0.9,macro:name_hints:bread|micro:name_hints:bread_wholegrain,bread_wholegrain,26.1,25576,0,0,14.6,2.0,0,0,0,287.4,292.0,protein_high;carb_high;fat_high,starters and dishes,"Sandwich made with wholemeal loaf bread, ham and cheese, prepacked","Sandwich made with wholemeal loaf bread, ham and cheese",with_wholemeal_loaf_bread;prepacked,processed_meat,0.9,macro:name_hints:processed_meat,12.9,,1,1,0,1.33,sandwiches,,7.75,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,sandwich-made-with-wholemeal-loaf-bread-ham-and-cheese-prepacked_25576,,,,,,"sandwich made with wholemeal loaf bread, ham and cheese","sandwich made with wholemeal loaf bread, ham and cheese",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread|micro:name_hints:bread_wholegrain,bread_wholegrain,23.7,25577,0,0,10.4,3.63,0,0,0,225.1,232.0,protein_moderate;carb_high;fat_high,starters and dishes,"Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise, prepacked","Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise",with_wholemeal_loaf_bread;prepacked,animal_lean,0.9,macro:name_hints:animal_lean,9.18,,1,1,0,1.3,sandwiches,,2.61,,0,0,,,0,,,0,,0,1,0,0,0,,,,0,,,0,0,,,,sandwich-made-with-wholemeal-loaf-bread-chicken-raw-vegetables-and-mayonnaise-prepacked_25577,,,,,,"sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise","sandwich made with wholemeal loaf bread, chicken",recipe_like,False,False,main_group:starters and dishes
0.0,snack,,,,,25.6,7814,0,0,18.4,2.3,0,1,0,314.4,321.0,protein_high;carb_high;fat_high,starters and dishes,"Savoury cake (with cheese, vegetables, meat, fish, poultry,etc.), prepacked",Savoury cake,with_cheese;vegetables;meat;fish;poultry;etc;prepacked,eggs,0.0,,11.6,,1,0,0,1.64,savoury pastries and other starters,,2.68,,0,0,,,1,,,0,,0,0,0,0,0,,,,1,,,0,0,,,,savoury-cake-with-cheese-vegetables-meat-fish-poultry-etc-prepacked_7814,,,,,42.2,savoury cake,savoury cake,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,16.5,25108,0,0,13.7,1.8,0,0,0,226.6,230.0,protein_moderate;carb_high;fat_high,starters and dishes,"Samosas or samoosas, , prepacked","Samosas or samoosas,",prepacked,,,,9.33,,0,0,0,1.26,savoury pastries and other starters,,2.45,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,samosas-or-samoosas-prepacked_25108,,,,,55.2,samosas or samoosas,samosas or samoosas,recipe_like,False,False,main_group:starters and dishes
0.0,snack,,,,,26.5,25151,0,0,13.0,2.9,0,0,0,249.2,255.0,protein_moderate;carb_high;fat_high,starters and dishes,Fish or seafood in puff pastry,Fish or seafood in puff pastry,,fish_white,0.0,,6.55,,1,0,0,1.02,savoury pastries and other starters,,4.3,,0,0,,,1,,,0,,0,0,0,0,1,,,,1,,,0,0,,,,fish-or-seafood-in-puff-pastry_25151,,,,,48.3,fish or seafood in puff pastry,fish or seafood in puff pastry,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,28.0,25169,0,0,1.4,0.21,0,0,0,148.2,149.0,protein_moderate;carb_high;fat_low,starters and dishes,"Chinese specialty or dumplings, prepacked",Chinese specialty or dumplings,prepacked,,,,5.9,,0,0,0,1.26,savoury pastries and other starters,,3.9,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,chinese-specialty-or-dumplings-prepacked_25169,,,,,64.6,chinese specialty or dumplings,chinese specialty or dumplings,recipe_like,False,False,main_group:starters and dishes
0.0,snack,,,,,23.1,25399,0,0,22.1,1.74,0,0,0,318.1,321.0,protein_moderate;carb_high;fat_high,starters and dishes,"Snails in puff pastry, prepacked",Snails in puff pastry,prepacked,,,,6.69,,0,0,0,1.17,savoury pastries and other starters,,1.09,,0,0,,,1,,,0,,0,0,0,0,1,,,,1,,,0,0,,,,snails-in-puff-pastry-prepacked_25399,,,,,,snails in puff pastry,snails in puff pastry,recipe_like,False,False,main_group:starters and dishes
0.0,snack,,,,,28.1,25401,0,0,17.1,1.3,0,1,0,299.3,302.0,protein_moderate;carb_high;fat_high,starters and dishes,Cheese in puff pastry,Cheese in puff pastry,,,0.0,,8.25,,1,0,0,1.58,savoury pastries and other starters,,3.86,,0,0,,,1,,,0,,0,0,0,0,1,,,,1,,,0,0,,,,cheese-in-puff-pastry_25401,,,,,46.0,cheese in puff pastry,cheese in puff pastry,recipe_like,False,False,main_group:starters and dishes
0.0,snack,,,,,25.9,25402,0,0,22.6,1.63,0,1,0,345.4,348.0,protein_moderate;carb_high;fat_high,starters and dishes,"Meat in puff pastry, prepacked",Meat in puff pastry,prepacked,,,,9.59,,0,0,0,1.55,savoury pastries and other starters,,1.17,,0,0,,,1,,,0,,0,0,0,0,1,,,,1,,,0,0,,,,meat-in-puff-pastry-prepacked_25402,,,,,37.1,meat in puff pastry,meat in puff pastry,recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,23.5,25412,0,0,18.9,1.65,0,0,0,288.6,292.0,protein_moderate;carb_high;fat_high,starters and dishes,"Vol-au-vent, with meat/poultry/quenelle",Vol-au-vent/poultry/quenelle,with_meat,eggs,0.0,,6.12,,1,0,0,1.27,savoury pastries and other starters,,2.6,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,vol-au-vent-with-meat-poultry-quenelle_25412,,,,,46.8,vol-au-vent / poultry / quenelle,vol-au-vent / poultry / quenelle,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,19.2,25418,0,0,14.6,1.53,0,0,0,239.8,243.0,protein_moderate;carb_high;fat_high,starters and dishes,Croissant filled with ham,Croissant filled with ham,with_ham,processed_meat,0.9,macro:name_hints:processed_meat,7.9,,1,0,0,1.1,savoury pastries and other starters,,2.6,,0,0,,,1,,,0,,0,0,0,0,1,,,,0,,,0,0,,,,croissant-filled-with-ham_25418,,,,,54.0,croissant filled with ham,croissant filled with ham,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,16.6,25419,0,0,1.82,1.2,0,0,0,101.1,103.0,carb_high;fat_low,starters and dishes,Spring roll,Spring roll,,,,,4.57,,0,0,0,0.29,savoury pastries and other starters,,3.6,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,spring-roll_25419,,,,,73.9,spring roll,spring roll,recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,21.1,25420,0,0,11.2,2.54,0,1,0,211.1,216.0,protein_moderate;carb_high;fat_high,starters and dishes,Egg roll or Nem,Egg roll or Nem,,eggs,0.0,,6.48,,1,0,0,1.52,savoury pastries and other starters,,3.02,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,egg-roll-or-nem_25420,,,,,54.8,egg roll or nem,egg roll or nem,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,8.48,25438,0,0,11.5,0.59,0,0,0,186.2,187.0,protein_high;carb_moderate;fat_high,starters and dishes,"Fritter, filled (filo pastry) (garnish : shrimps, vegetables, poultry, meat, etc.), home-made, cooked","Fritter, filled, home-made, cooked",filo_pastry;garnish_shrimps;vegetables;poultry;meat;etc,,,,12.2,,0,0,0,1.41,savoury pastries and other starters,,0.72,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fritter-filled-filo-pastry-garnish-shrimps-vegetables-poultry-meat-etc-home-made-cooked_25438,,,,,65.1,"fritter, filled, home-made, cooked","fritter, filled, home-made",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,13.4,25503,0,0,13.8,1.05,0,0,0,204.7,206.0,protein_moderate;carb_moderate;fat_high,starters and dishes,Vol-au-vent with fish and seafood,Vol-au-vent with fish and seafood,with_fish_and_seafood,fish_white,0.0,,6.72,,1,0,0,1.13,savoury pastries and other starters,,2.43,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,vol-au-vent-with-fish-and-seafood_25503,,,,,63.1,vol-au-vent with fish and seafood,vol-au-vent with fish and seafood,recipe_like,False,False,main_group:starters and dishes
0.0,snack,,,,,25.7,25508,0,0,16.7,1.9,0,0,0,286.9,290.0,protein_moderate;carb_high;fat_high,starters and dishes,Ham and cheese in puffed pastry,Ham and cheese in puffed pastry,,processed_meat,0.9,macro:name_hints:processed_meat,8.46,,1,0,0,1.29,savoury pastries and other starters,,3.65,,0,0,,,1,,,0,,0,0,0,0,1,,,,1,,,0,0,,,,ham-and-cheese-in-puffed-pastry_25508,,,,,48.6,ham and cheese in puffed pastry,ham and cheese in puffed pastry,recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,10.0,25551,0,0,13.5,0.41,0,0,0,236.3,238.0,protein_high;carb_moderate;fat_high,starters and dishes,"Meat, poultry or fish fritters, home-made, raw","Meat, poultry or fish fritters, home-made, raw",,fish_white,0.0,,18.7,,1,0,0,0.71,savoury pastries and other starters,,0.92,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,meat-poultry-or-fish-fritters-home-made-raw_25551,,,,,55.9,"meat, poultry or fish fritters, home-made, raw","meat, poultry or fish fritters, home-made",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,12.3,25557,0,0,18.1,0.5,0,0,0,253.7,255.0,protein_high;carb_moderate;fat_high,starters and dishes,"Fritter, filled with eggs (filo pastry), home-made, cooked","Fritter, filled with eggs, home-made, cooked",with_eggs;filo_pastry,eggs,0.0,,10.4,,1,0,0,1.35,savoury pastries and other starters,,1.6,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fritter-filled-with-eggs-filo-pastry-home-made-cooked_25557,,,,,56.2,"fritter, filled with eggs, home-made, cooked","fritter, filled with eggs, home-made",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,33.5,25558,0,0,17.0,6.8,0,1,0,328.6,342.0,protein_high;carb_high;fat_high,starters and dishes,"Fritter, filled with beef (filo pastry)","Fritter, filled with beef",with_beef;filo_pastry,lean_red,0.0,,10.4,,1,0,0,3.76,savoury pastries and other starters,,3.2,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,fritter-filled-with-beef-filo-pastry_25558,,,,,27.0,"fritter, filled with beef","fritter, filled with beef",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,potatoes,0.9,macro:name_hints:potatoes,,19.6,25559,0,0,13.4,1.7,0,0,0,212.0,215.0,carb_high;fat_high,starters and dishes,"Fritter, filled with potatoes (filo pastry), home-made","Fritter, filled with potatoes, home-made",with_potatoes;filo_pastry,,,,3.25,,0,1,0,1.0,savoury pastries and other starters,,1.5,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,1.0,1.0,fritter-filled-with-potatoes-filo-pastry-home-made_25559,,,,,60.2,"fritter, filled with potatoes, home-made","fritter, filled with potatoes, home-made",recipe_like,False,False,main_group:starters and dishes
0.0,snack,,,,,26.1,25578,0,0,17.8,1.65,0,0,0,298.2,301.0,protein_moderate;carb_high;fat_high,starters and dishes,"Puff pastry, savoury (average)","Puff pastry, savoury",note:average,eggs,0.0,,8.39,,1,0,0,1.43,savoury pastries and other starters,,3.03,,0,0,,,1,,,0,,0,0,0,0,1,,,,1,,,0,0,,,,puff-pastry-savoury-average_25578,,,,,45.0,"puff pastry, savoury","puff pastry, savoury",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,18.4,25580,0,0,16.3,1.35,0,0,0,246.0,249.0,protein_moderate;carb_high;fat_high,starters and dishes,"Vol-au-vent, filled (average)","Vol-au-vent, filled",note:average,,,,6.42,,0,0,0,1.2,savoury pastries and other starters,,2.52,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,vol-au-vent-filled-average_25580,,,,,55.0,"vol-au-vent, filled","vol-au-vent, filled",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,20.9,25582,0,0,8.1,3.3,0,0,0,188.7,197.0,protein_moderate;carb_high;fat_moderate,starters and dishes,"Egg roll or Nem, with chicken, prepacked, cooked","Egg roll or Nem, prepacked, cooked",with_chicken;prepacked,eggs,0.0,,8.06,,1,0,0,1.19,savoury pastries and other starters,,1.9,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,egg-roll-or-nem-with-chicken-prepacked-cooked_25582,,,,,57.1,"egg roll or nem, prepacked, cooked",egg roll or nem,recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,22.6,25583,0,0,12.7,2.4,0,0,0,232.2,237.0,protein_moderate;carb_high;fat_high,starters and dishes,"Egg roll or Nem, with pork, prepacked, cooked","Egg roll or Nem, prepacked, cooked",with_pork;prepacked,eggs,0.0,,6.88,,1,0,0,1.14,savoury pastries and other starters,,1.9,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,egg-roll-or-nem-with-pork-prepacked-cooked_25583,,,,,53.6,"egg roll or nem, prepacked, cooked",egg roll or nem,recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,23.7,25584,0,0,9.2,2.7,0,0,0,207.4,213.0,protein_moderate;carb_high;fat_moderate,starters and dishes,"Egg roll or Nem, with shrimp and/or crab, prepacked, cooked","Egg roll or Nem/or crab, prepacked, cooked",with_shrimp_and;prepacked,eggs,0.0,,7.44,,1,0,0,1.2,savoury pastries and other starters,,2.4,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,egg-roll-or-nem-with-shrimp-and-or-crab-prepacked-cooked_25584,,,,,55.0,"egg roll or nem / or crab, prepacked, cooked",egg roll or nem / or crab,recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch;snack,,,,,22.0,26266,0,0,14.5,2.0,0,0,0,254.2,258.0,protein_moderate;carb_high;fat_high,starters and dishes,"Croissant filled with ham and cheese, prepacked",Croissant filled with ham and cheese,with_ham_and_cheese;prepacked,processed_meat,0.9,macro:name_hints:processed_meat,8.92,,1,0,0,1.28,savoury pastries and other starters,,2.77,,0,1,,,1,,,0,,0,0,0,0,1,,,,0,,,0,0,,,,croissant-filled-with-ham-and-cheese-prepacked_26266,,,,,,croissant filled with ham and cheese,croissant filled with ham and cheese,recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch;snack,,,,,1.88,20010,0,0,0.23,1.72,0,0,0,19.1,21.7,protein_low;carb_low;fat_low,"fruits, vegetables, legumes and nuts","Mushroom, all types, raw","Mushroom, all types, raw",,veggie,0.0,,2.37,,1,0,1,0.012,vegetables,"vegetables, raw",1.43,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,mushroom-all-types-raw_20010,cooked_veg,0.9,macro:name_hints:cooked_veg,,92.6,"mushroom, all types, raw","mushroom, all types",unclear,False,False,aggregate_all_types_item
0.0,breakfast;dinner;lunch;snack,,,,,5.71,20101,0,0,2.65,4.7,0,0,0,55.7,65.1,protein_low;carb_moderate;fat_low,"fruits, vegetables, legumes and nuts","Mixed vegetables, frozen, raw","Mixed vegetables, frozen, raw",frozen,veggie,0.0,,2.26,,1,0,1,0.6,vegetables,"vegetables, raw",2.18,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,mixed-vegetables-frozen-raw_20101,,0.0,,,85.2,"mixed vegetables, frozen, raw",mixed vegetables,unclear,False,False,mixed_multi_item
0.0,breakfast;dinner;lunch;snack,,,,,1.6,20139,0,0,0.17,1.3,0,0,0,12.3,12.3,protein_low;carb_low;fat_low,"fruits, vegetables, legumes and nuts","Squash, all types, raw","Squash, all types, raw",,veggie,0.0,,1.1,,1,0,1,0.011,vegetables,"vegetables, raw",1.6,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,squash-all-types-raw_20139,,0.0,,,92.3,"squash, all types, raw","squash, all types",unclear,False,False,aggregate_all_types_item
