recipe_id_candidate,source_index,display_name,ingredient_position,ingredient_raw_text,ingredient_name_parsed,ingredient_name_normalized,quantity_value,quantity_unit,quantity_grams_estimated,parse_status,fooddb_version_used,mapped_food_id,mapped_food_canonical_name,mapping_status,mapping_confidence,mapping_method,mapping_notes
recipes_v1_1_candidate_114,42380,Fried Rice with Tofu,8,"1 tomato, chopped",tomato,tomato,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=4; preview=food_tomato_dried,food_tomato_raw,food_tomato_roasted_baked,food_tomato_roasted_baked_with_skin"
recipes_v1_1_candidate_114,42380,Fried Rice with Tofu,10,salt to taste,salt,salt,,,,review_needed,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment; parse_status_review_gate
recipes_v1_1_candidate_114,42380,Fried Rice with Tofu,11,ground white pepper to taste,ground white pepper,white pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_white_pepper_powder
recipes_v1_1_candidate_116,15457,"Velveting Chicken Breast, Chinese Restaurant Style",1,1 large egg white,egg white,egg white,1.0,count,50.0,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=3; preview=food_egg_white_cooked,food_egg_white_powder,food_egg_white_raw"
recipes_v1_1_candidate_117,26089,Tomato Basil Salmon,3,"1 tomato, thinly sliced",tomato,tomato,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=4; preview=food_tomato_dried,food_tomato_raw,food_tomato_roasted_baked,food_tomato_roasted_baked_with_skin"
recipes_v1_1_candidate_119,46950,Grilled Beef Tenderloin with Herb-Garlic-Pepper Coating,4,2 tablespoons minced fresh rosemary,minced fresh rosemary,rosemary,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_rosemary_dried
recipes_v1_1_candidate_120,14428,Super Easy Chicken Noodle Soup,2,"1 pound boneless, skinless chicken meat",chicken meat,chicken meat,1.0,pound,453.59,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_chicken_meat_raw
recipes_v1_1_candidate_121,43095,Broccoli Beef I,8,4 cups chopped fresh broccoli,chopped fresh broccoli,broccoli,4.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=7; preview=food_broccoli_boiled_cooked_in_water_crunchy,food_broccoli_boiled_cooked_in_water_tender,food_broccoli_cooked,food_broccoli_frozen_cooked,food_broccoli_frozen_raw"
recipes_v1_1_candidate_122,47609,Gourmet Chicken Sandwich,2,ground black pepper to taste,ground black pepper,black pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder; parse_status_review_gate
recipes_v1_1_candidate_122,47609,Gourmet Chicken Sandwich,5,2 tablespoons mayonnaise,mayonnaise,mayonnaise,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_mayonnaise_70_fat_and_more_prepacked,food_mayonnaise_reduced_fat_or_light_mayonnaise_prepacked"
recipes_v1_1_candidate_122,47609,Gourmet Chicken Sandwich,7,1 teaspoon chopped fresh rosemary,chopped fresh rosemary,rosemary,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_rosemary_dried
recipes_v1_1_candidate_122,47609,Gourmet Chicken Sandwich,8,8 slices garlic and rosemary focaccia bread,garlic and rosemary focaccia bread,garlic and rosemary focaccia bread,8.0,slice,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_124,51399,Fish Tacos al Pastor,4,salt to taste,salt,salt,,,,review_needed,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment; parse_status_review_gate
recipes_v1_1_candidate_125,46510,Chipotle Chicken Burgers,1,1/4 cup mayonnaise,mayonnaise,mayonnaise,0.25,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_mayonnaise_70_fat_and_more_prepacked,food_mayonnaise_reduced_fat_or_light_mayonnaise_prepacked"
recipes_v1_1_candidate_126,15634,Beefy Chinese Dumplings,2,2 cups shredded Chinese cabbage,shredded Chinese cabbage,chinese cabbage,2.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_chinese_cabbage_nappa_cabbage_or_bok_choy_cooked,food_chinese_cabbage_nappa_cabbage_or_bok_choy_raw"
recipes_v1_1_candidate_129,26740,Garlic Butter Steak Bites With Mushrooms,1,1/4 cup coconut aminos or light soy sauce,coconut aminos or light soy sauce,coconut aminos or light soy sauce,0.25,cup,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_130,15730,Easy Moo Shu Pork,3,1 tablespoon grated fresh ginger,grated fresh ginger,ginger,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_ginger_powder,food_ginger_raw"
recipes_v1_1_candidate_130,15730,Easy Moo Shu Pork,5,"¾ pound pork tenderloin, fat trimmed and pork cut into 1/4-inch strips",and pork cut into 1/4-inch strips,and pork cut into 1 4 inch strips,0.75,pound,340.19,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_130,15730,Easy Moo Shu Pork,9,salt and ground black pepper to taste,salt and ground black pepper,salt and black pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_131,36642,Garlic Chicken Stir Fry,3,1 teaspoon grated fresh ginger,grated fresh ginger,ginger,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_ginger_powder,food_ginger_raw"
recipes_v1_1_candidate_134,5080,Spicy Slow-Cooked Beanless Chili,2,2 (8 ounce) cans tomato sauce,tomato sauce,tomato sauce,2.0,can,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_tomato_sauce_with_meat_or_bolognese_sauce_prepacked,food_tomato_sauce_with_onions_prepacked"
recipes_v1_1_candidate_135,5226,Spicy Beef Curry Stew for the Slow Cooker,3,salt and pepper to taste,salt and pepper,salt and pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_135,5226,Spicy Beef Curry Stew for the Slow Cooker,5,1 teaspoon chopped fresh ginger,chopped fresh ginger,ginger,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_ginger_powder,food_ginger_raw"
recipes_v1_1_candidate_136,15543,Chinese Shrimp and Tofu Soup,3,"1 ( fresh ginger, minced",( fresh ginger,ginger,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_ginger_powder,food_ginger_raw"
recipes_v1_1_candidate_136,15543,Chinese Shrimp and Tofu Soup,4,"6 ounces raw small shrimp, shelled and deveined",shelled and deveined,shelled and deveined,6.0,ounce,170.1,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_136,15543,Chinese Shrimp and Tofu Soup,6,"8 ounces tofu, diced small",tofu,tofu,8.0,ounce,226.8,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_tofu_plain,food_tofu_smoked"
recipes_v1_1_candidate_137,20405,Chicken Zoodle Soup in a Jar,3,1/2 teaspoon dried rosemary,dried rosemary,rosemary,0.5,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_rosemary_dried
recipes_v1_1_candidate_137,20405,Chicken Zoodle Soup in a Jar,4,1/2 teaspoon sage,sage,sage,0.5,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_sage_dried
recipes_v1_1_candidate_138,70,Air Fryer Lemon Garlic Parmesan Chicken,3,1 teaspoon lemon zest,lemon zest,lemon zest,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_lemon_zest_raw
recipes_v1_1_candidate_139,26222,Sheet Pan Lemon Butter Garlic Shrimp with Asparagus,2,"1 pound fresh asparagus, trimmed",fresh asparagus,asparagus,1.0,pound,453.59,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_asparagus_boiled_cooked_in_water,food_asparagus_canned_drained"
recipes_v1_1_candidate_143,1708,Sausage Pinwheels,4,1 tablespoon chopped fresh parsley,chopped fresh parsley,parsley,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_parsley_dried
recipes_v1_1_candidate_143,1708,Sausage Pinwheels,5,ground black pepper to taste,ground black pepper,black pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder; parse_status_review_gate
recipes_v1_1_candidate_146,48803,Margaret's Keftedes (Greek Meatballs),5,4 teaspoons dried mint,dried mint,mint,4.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_mint_dried
recipes_v1_1_candidate_146,48803,Margaret's Keftedes (Greek Meatballs),7,ground black pepper to taste,ground black pepper,black pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder; parse_status_review_gate
recipes_v1_1_candidate_147,52558,Creamy Morel Mushroom Soup,10,salt to taste,salt,salt,,,,review_needed,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment; parse_status_review_gate
recipes_v1_1_candidate_148,684,Chimichurri Shrimp,1,1/2 cup fresh parsley,fresh parsley,parsley,0.5,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_parsley_dried
recipes_v1_1_candidate_148,684,Chimichurri Shrimp,3,"1/2 shallot,",shallot,shallot,0.5,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=3; preview=food_shallot_cooked,food_shallot_grilled_pan_fried_without_fat,food_shallot_raw"
recipes_v1_1_candidate_148,684,Chimichurri Shrimp,4,2 tablespoons fresh oregano,fresh oregano,oregano,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_oregano_dried
recipes_v1_1_candidate_148,684,Chimichurri Shrimp,9,1 teaspoon black or white pepper,black or white pepper,black or white pepper,1.0,teaspoon,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_149,15459,Chicken Fried Rice,7,"1 cup cooked, chopped chicken meat",cooked,,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,no_match,missing_normalized_ingredient_name
recipes_v1_1_candidate_149,15459,Chicken Fried Rice,9,1 teaspoon ground black pepper or to taste,ground black pepper or,black pepper or,1.0,teaspoon,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_150,14587,Smoky Chicken Salad,7,30 ounces mayonnaise,mayonnaise,mayonnaise,30.0,ounce,850.49,parsed_clean,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_mayonnaise_70_fat_and_more_prepacked,food_mayonnaise_reduced_fat_or_light_mayonnaise_prepacked"
recipes_v1_1_candidate_151,33310,Low-Carb Meatloaf,5,2 cups chopped fresh spinach,chopped fresh spinach,spinach,2.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=6; preview=food_spinach_boiled_cooked_in_water,food_spinach_canned_drained,food_spinach_cooked,food_spinach_frozen_cooked,food_spinach_frozen_raw"
recipes_v1_1_candidate_152,15465,Szechwan Shrimp,7,¼ teaspoon ground ginger,ground ginger,ginger,0.25,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_ginger_powder,food_ginger_raw"
recipes_v1_1_candidate_153,15631,Asian Fire Meat,6,ground black pepper to taste,ground black pepper,black pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder; parse_status_review_gate
recipes_v1_1_candidate_154,26517,Mary's Meatloaf,3,salt to taste,salt,salt,,,,review_needed,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment; parse_status_review_gate
recipes_v1_1_candidate_154,26517,Mary's Meatloaf,4,ground black pepper to taste,ground black pepper,black pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder; parse_status_review_gate
recipes_v1_1_candidate_155,40232,Korean BBQ Beef (Pul-Kogi),3,"½ pear - peeled, cored, and minced",pear - peeled,pear,0.5,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_pear_canned_in_light_syrup_drained,food_pear_canned_in_light_syrup_not_drained"
recipes_v1_1_candidate_155,40232,Korean BBQ Beef (Pul-Kogi),10,1 teaspoon minced fresh ginger,minced fresh ginger,ginger,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_ginger_powder,food_ginger_raw"
recipes_v1_1_candidate_156,8759,Potato Leek Latkes,2,"1 leek, cut into small pieces",leek,leek,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=4; preview=food_leek_boiled_cooked_in_water,food_leek_cooked,food_leek_frozen_raw,food_leek_raw"
recipes_v1_1_candidate_157,48501,Crab Omelet,2,"1 small potato, peeled and diced",potato,potato,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=4; preview=food_potato_boiled_cooked_in_water,food_potato_canned_drained,food_potato_cooked,food_potato_roasted_baked"
recipes_v1_1_candidate_157,48501,Crab Omelet,6,salt and pepper to taste,salt and pepper,salt and pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_157,48501,Crab Omelet,7,"1 small tomato, diced",tomato,tomato,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=4; preview=food_tomato_dried,food_tomato_raw,food_tomato_roasted_baked,food_tomato_roasted_baked_with_skin"
recipes_v1_1_candidate_158,30356,Potato and Zucchini Frittata,8,salt and ground black pepper to taste,salt and ground black pepper,salt and black pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_159,44763,Egg Scramble,1,"1 potato, peeled",potato,potato,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=4; preview=food_potato_boiled_cooked_in_water,food_potato_canned_drained,food_potato_cooked,food_potato_roasted_baked"
recipes_v1_1_candidate_159,44763,Egg Scramble,4,½ cup chopped fresh spinach,chopped fresh spinach,spinach,0.5,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=6; preview=food_spinach_boiled_cooked_in_water,food_spinach_canned_drained,food_spinach_cooked,food_spinach_frozen_cooked,food_spinach_frozen_raw"
recipes_v1_1_candidate_159,44763,Egg Scramble,6,"2 tomatoes, seeded and chopped",seeded and chopped,seeded and,2.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_159,44763,Egg Scramble,7,salt and pepper to taste,salt and pepper,salt and pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_159,44763,Egg Scramble,8,ground cayenne pepper to taste,ground cayenne pepper,cayenne pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_cayenne_pepper,cayenne_pepper,review_needed,low,exact_match,exact display_name match; parse_status_review_gate
recipes_v1_1_candidate_161,31914,Camp Breakfast,4,salt and ground black pepper to taste,salt and ground black pepper,salt and black pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_162,8712,Sweet Potato and Chorizo Hash,2,"1 medium sweet potato, peeled and cut into 1/2-inch cubes",sweet potato,sweet potato,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_sweet_potato_cooked,food_sweet_potato_raw"
recipes_v1_1_candidate_162,8712,Sweet Potato and Chorizo Hash,3,1 teaspoon chopped fresh rosemary,chopped fresh rosemary,rosemary,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_rosemary_dried
recipes_v1_1_candidate_162,8712,Sweet Potato and Chorizo Hash,4,salt and ground black pepper to taste,salt and ground black pepper,salt and black pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_163,48801,My Big Fat Greek Omelet,4,"Black pepper, to taste",Black pepper,black pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder; parse_status_review_gate
recipes_v1_1_candidate_163,48801,My Big Fat Greek Omelet,7,"1 (10 ounce) package chopped frozen spinach, thawed and squeezed dry",thawed and squeezed dry,and squeezed dry,1.0,package,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_165,7592,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",7,2 tablespoons fresh sage,fresh sage,sage,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_sage_dried
recipes_v1_1_candidate_166,7583,French Toast Waffles,3,1 teaspoon ground cinnamon,ground cinnamon,cinnamon,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_cinnamon_powder
recipes_v1_1_candidate_167,43560,Cinnamon and Sugar French Waffle Toast,5,1 teaspoon cinnamon,cinnamon,cinnamon,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_cinnamon_powder
recipes_v1_1_candidate_168,47626,Asparagus and Mushroom Frittata,2,"8 ounces fresh asparagus, trimmed and cut into 1-inch pieces",fresh asparagus,asparagus,8.0,ounce,226.8,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_asparagus_boiled_cooked_in_water,food_asparagus_canned_drained"
recipes_v1_1_candidate_168,47626,Asparagus and Mushroom Frittata,7,1 teaspoon chopped fresh thyme,chopped fresh thyme,thyme,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_thyme_dried
recipes_v1_1_candidate_172,7760,Potato and Cheese Frittata,4,salt and pepper to taste,salt and pepper,salt and pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_173,7395,Amish Baked Oatmeal,8,1 teaspoon ground cinnamon,ground cinnamon,cinnamon,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_cinnamon_powder
recipes_v1_1_candidate_175,7768,Nan's Potato and Egg Frittata,4,salt and pepper to taste,salt and pepper,salt and pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_176,1450,Potato Salad Deviled Eggs,2,"1 large potato, coarsely chopped",potato,potato,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=4; preview=food_potato_boiled_cooked_in_water,food_potato_canned_drained,food_potato_cooked,food_potato_roasted_baked"
recipes_v1_1_candidate_176,1450,Potato Salad Deviled Eggs,6,salt to taste,salt,salt,,,,review_needed,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment; parse_status_review_gate
recipes_v1_1_candidate_176,1450,Potato Salad Deviled Eggs,7,ground black pepper to taste,ground black pepper,black pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder; parse_status_review_gate
recipes_v1_1_candidate_176,1450,Potato Salad Deviled Eggs,8,paprika for garnish,paprika,paprika,,,,review_needed,fooddb_v1_1_draft_round2,food_paprika,paprika,review_needed,low,exact_match,exact canonical_name match; parse_status_review_gate
recipes_v1_1_candidate_178,37138,Garlic Hummus,4,1 tablespoon tahini,tahini,tahini,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_tahini_sesame_paste
recipes_v1_1_candidate_179,60092,Fried Cauliflower,1,"1 head cauliflower, broken into small florets",cauliflower,cauliflower,1.0,head,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=5; preview=food_cauliflower_cooked,food_cauliflower_frozen_cooked,food_cauliflower_frozen_raw,food_cauliflower_raw,food_cauliflower_steamed"
recipes_v1_1_candidate_180,352,Pistachio Hummus,4,1 (14-ounce) can garbanzo beans drained and rinsed,garbanzo beans drained and rinsed,garbanzo beans drained and rinsed,1.0,can,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_180,352,Pistachio Hummus,5,1/2 teaspoon lemon zest,lemon zest,lemon zest,0.5,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_lemon_zest_raw
recipes_v1_1_candidate_181,1512,Hummus III,2,⅓ cup tahini,tahini,tahini,0.3333,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_tahini_sesame_paste
recipes_v1_1_candidate_181,1512,Hummus III,8,1 teaspoon minced fresh parsley,minced fresh parsley,parsley,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_parsley_dried
recipes_v1_1_candidate_185,1478,Real Hummus,4,2 tablespoons tahini,tahini,tahini,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_tahini_sesame_paste
recipes_v1_1_candidate_185,1478,Real Hummus,5,"1 teaspoon salt, or to taste",salt,salt,1.0,teaspoon,6.0,review_needed,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment; parse_status_review_gate
recipes_v1_1_candidate_185,1478,Real Hummus,7,black pepper to taste,black pepper,black pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder; parse_status_review_gate
recipes_v1_1_candidate_187,47374,Homemade Turkey Sausage Patties,2,1/2 cup apple,apple,apple,0.5,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_apple_dried
recipes_v1_1_candidate_188,47405,Easy Herb-Roasted Turkey,1,"1 (12 pound) whole turkey, neck and giblets removed",neck and giblets removed,neck and giblets removed,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_188,47405,Easy Herb-Roasted Turkey,5,1 teaspoon ground sage,ground sage,sage,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_sage_dried
recipes_v1_1_candidate_189,39764,Greek Chicken,4,1 tablespoon chopped fresh rosemary,chopped fresh rosemary,rosemary,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_rosemary_dried
recipes_v1_1_candidate_189,39764,Greek Chicken,5,1 tablespoon chopped fresh thyme,chopped fresh thyme,thyme,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_thyme_dried
