recipe_source_id,recipe_title_raw,category_raw,subcategory_raw,ingredient_index,ingredient_raw,section_name_raw,is_section_header,quantity_raw,quantity_value_low,quantity_value_high,unit_raw,unit_normalized,ingredient_text_clean,food_name_candidate,preparation_note,optional_flag,garnish_flag,alternative_flag,packaging_flag,parse_status,parse_notes,matched_food_id,matched_canonical_name,matched_display_name,matched_food_family_name,match_method,match_confidence,mapping_status,mapping_notes,candidate_count,candidate_food_ids_preview
pilot_recipe_final_100,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,2,⅔ cup quinoa,,0,2/3,0.6666666666666666,0.6666666666666666,cup,cup,quinoa,quinoa,,0,0,0,0,parsed_clean,,,,,,exact_family_name,medium,review_needed,exact food_family_name match; ambiguous_candidate_set,2,"food_quinoa_boiled_cooked_in_water_unsalted,food_quinoa_raw"
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,4,"2 cloves garlic, minced",,0,2,2.0,2.0,cloves,clove,"garlic, minced",garlic,minced,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,exact_family_name,medium,review_needed,exact food_family_name match; ambiguous_candidate_set,2,"food_garlic_powder_dried,food_garlic_roasted_baked"
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,2,1 tablespoon minced garlic,,0,1,1.0,1.0,tablespoon,tablespoon,minced garlic,minced garlic,,0,0,0,0,parsed_clean,,,,,,exact_family_name,medium,review_needed,light_normalization_rule:minced garlic->garlic; exact food_family_name match; ambiguous_candidate_set,2,"food_garlic_powder_dried,food_garlic_roasted_baked"
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,11,"4 large potatoes, peeled and cubed",,0,4,4.0,4.0,,,"large potatoes, peeled and cubed",potatoes,large; peeled and cubed,0,0,0,0,parsed_partial,size_descriptor_removed; preparation_note_from_commas; count_without_measure_unit,,,,,family_fallback,low,review_needed,singularized food_family_name fallback; ambiguous_candidate_set,4,"food_potato_boiled_cooked_in_water,food_potato_canned_drained,food_potato_cooked,food_potato_roasted_baked"
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,1,"1 head cauliflower, chopped",,0,1,1.0,1.0,head,head,"cauliflower, chopped",cauliflower,chopped,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,exact_family_name,medium,review_needed,exact food_family_name match; ambiguous_candidate_set,5,"food_cauliflower_cooked,food_cauliflower_frozen_cooked,food_cauliflower_frozen_raw,food_cauliflower_raw,food_cauliflower_steamed"
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,3,"3 potatoes, chopped",,0,3,3.0,3.0,,,"potatoes, chopped",potatoes,chopped,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,family_fallback,low,review_needed,singularized food_family_name fallback; ambiguous_candidate_set,4,"food_potato_boiled_cooked_in_water,food_potato_canned_drained,food_potato_cooked,food_potato_roasted_baked"
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,4,"3 tomatoes, chopped",,0,3,3.0,3.0,,,"tomatoes, chopped",tomatoes,chopped,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,family_fallback,low,review_needed,singularized food_family_name fallback; ambiguous_candidate_set,4,"food_tomato_dried,food_tomato_raw,food_tomato_roasted_baked,food_tomato_roasted_baked_with_skin"
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,5,1 cup water,,0,1,1.0,1.0,cup,cup,water,water,,0,0,0,0,parsed_clean,,food_water_bottled,water_bottled,"Water, bottled",Water,exact_family_name,medium,review_needed,exact food_family_name match,1,food_water_bottled
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,2,12 ounces tofu,,0,12,12.0,12.0,ounces,ounce,tofu,tofu,,0,0,0,0,parsed_clean,,,,,,exact_family_name,medium,review_needed,exact food_family_name match; ambiguous_candidate_set,2,"food_tofu_plain,food_tofu_smoked"
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,5,12 ounces broccoli,,0,12,12.0,12.0,ounces,ounce,broccoli,broccoli,,0,0,0,0,parsed_clean,,,,,,exact_family_name,medium,review_needed,exact food_family_name match; ambiguous_candidate_set,7,"food_broccoli_boiled_cooked_in_water_crunchy,food_broccoli_boiled_cooked_in_water_tender,food_broccoli_cooked,food_broccoli_frozen_cooked,food_broccoli_frozen_raw"
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,8,1/3 cup water,,0,1/3,0.3333333333333333,0.3333333333333333,cup,cup,water,water,,0,0,0,0,parsed_clean,,food_water_bottled,water_bottled,"Water, bottled",Water,exact_family_name,medium,review_needed,exact food_family_name match,1,food_water_bottled
pilot_recipe_final_106,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,4,"1 onion, finely chopped",,0,1,1.0,1.0,,,"onion, finely chopped",onion,finely chopped,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,exact_family_name,medium,review_needed,exact food_family_name match; ambiguous_candidate_set,4,"food_onion_cooked,food_onion_dried,food_onion_frozen_raw,food_onion_raw"
