food_id,canonical_name,display_name,food_family_name,entity_level,food_group,food_subgroup,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,food_subgroup_detail,processing_state,preservation_state,fibre_g_100g,sugars_g_100g,salt_g_100g,water_g_100g,alcohol_g_100g,helper_macro_profile,helper_use_as_protein,helper_use_as_carb_side,helper_use_as_veg_side,helper_is_sweet,helper_is_salty,helper_is_drink,helper_is_vegetarian,helper_is_vegan,helper_protein_bucket,helper_carb_bucket,helper_veg_bucket,primary_source_uid,primary_source_name,primary_source_ciqual_code,primary_source_name_tags,qc_macro_complete,qc_taxonomy_complete,qc_canonicalization_status,qc_scope_status,qc_source_merge_count,qc_notes
food_chewing_gum_with_sugar,chewing_gum_with_sugar,"Chewing gum, with sugar",Chewing gum,semi_atomic,sugar and confectionery,non-chocolate confectionery,372.0,0.3,90.6,0.32,,,,2.4,68.1,0.0,3.0,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,chewing-gum-with-sugar_31007,"Chewing gum, with sugar",31007,with_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_fruit_jelly,fruit_jelly,Fruit jelly,Fruit jelly,semi_atomic,sugar and confectionery,non-chocolate confectionery,336.0,1.69,76.6,1.8,,,,3.9,69.2,0.078,15.0,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,fruit-jelly_31014,Fruit jelly,31014,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_candied_orange_zest,candied_orange_zest,Candied orange zest,Candied orange zest,semi_atomic,sugar and confectionery,non-chocolate confectionery,333.4,0.2,82.7,0.2,,,,1.1,82.7,0.068,16.0,0.0,protein_low;carb_high;fat_low,False,False,True,True,False,,,,,,,candied-orange-zest_31021,Candied orange zest,31021,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_iced_chestnut,iced_chestnut,Iced chestnut,Iced chestnut,semi_atomic,sugar and confectionery,non-chocolate confectionery,324.0,0.94,79.5,0.3,,,,0.9,56.6,0.08,18.2,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,True,,,,,,iced-chestnut_31023,Iced chestnut,31023,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_candied_fruits,candied_fruits,Candied fruits,Candied fruits,semi_atomic,sugar and confectionery,non-chocolate confectionery,298.0,0.3,72.3,0.1,,,,3.3,62.9,0.14,23.5,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,candied-fruits_31027,Candied fruits,31027,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_nougat,nougat,Nougat,Nougat,semi_atomic,sugar and confectionery,non-chocolate confectionery,508.3,7.88,62.5,25.2,,,,0.7,58.0,0.002,1.0,0.0,protein_moderate;carb_high;fat_high,True,False,False,True,False,,,,eggs,,,nougat_31033,Nougat,31033,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_sugar_coated_almond,sugar_coated_almond,Sugar-coated almond,Sugar-coated almond,semi_atomic,sugar and confectionery,non-chocolate confectionery,470.4,5.0,73.9,17.2,,,,0.0,71.9,0.17,2.5,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,breakfast_cereal,,sugar-coated-almond_31036,Sugar-coated almond,31036,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_candies_marshmallows,candies_marshmallows,"Candies, marshmallows","Candies, marshmallows",semi_atomic,sugar and confectionery,non-chocolate confectionery,342.3,3.67,78.7,1.42,,,,0.23,65.6,0.092,15.6,0.0,carb_high;fat_low,False,False,False,True,False,,,,,,,candies-marshmallows_31050,"Candies, marshmallows",31050,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_chewing_gum_without_sugar,chewing_gum_without_sugar,"Chewing gum, without sugar",Chewing gum,semi_atomic,sugar and confectionery,non-chocolate confectionery,319.2,0.69,78.1,0.45,,,,1.98,0.0,0.026,4.3,0.0,protein_low;carb_high;fat_low,False,False,False,False,False,,,,,,,chewing-gum-without-sugar_31054,"Chewing gum, without sugar",31054,without_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_hard_candy_and_lollipop,hard_candy_and_lollipop,Hard candy and lollipop,Hard candy and lollipop,semi_atomic,sugar and confectionery,non-chocolate confectionery,384.7,0.0,95.4,0.35,,,,0.0,74.9,0.07,1.3,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,hard-candy-and-lollipop_31059,Hard candy and lollipop,31059,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jelly_candy,jelly_candy,Jelly candy,Jelly candy,semi_atomic,sugar and confectionery,non-chocolate confectionery,348.2,6.28,80.2,0.25,,,,0.3,68.1,0.051,9.96,0.0,protein_moderate;carb_high;fat_low,False,False,False,True,False,,,,,,,jelly-candy_31060,Jelly candy,31060,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_soft_caramel_candy,soft_caramel_candy,Soft caramel candy,Soft caramel candy,semi_atomic,sugar and confectionery,non-chocolate confectionery,419.0,2.95,83.7,8.04,,,,0.88,60.4,0.46,1.42,0.0,protein_low;carb_high;fat_moderate,False,False,False,True,False,True,,,,,,soft-caramel-candy_31081,Soft caramel candy,31081,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_melon_and_almond_candy_on_a_unleavened_bread_layer,melon_and_almond_candy_on_a_unleavened_bread_layer,Melon and almond Candy on a unleavened bread layer,Melon and almond candy on a unleavened bread layer,semi_atomic,sugar and confectionery,non-chocolate confectionery,440.0,7.88,60.3,18.0,,,,2.7,50.1,0.03,10.0,0.0,protein_moderate;carb_high;fat_high,False,True,False,True,False,,True,True,,bread,,melon-and-almond-candy-on-a-unleavened-bread-layer_31092,Melon and almond Candy on a unleavened bread layer,31092,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_candies_marshmallows_chocolate_covered,candies_marshmallows_chocolate_covered,"Candies, marshmallows, chocolate covered","Candies, marshmallows, chocolate covered",semi_atomic,sugar and confectionery,non-chocolate confectionery,376.1,4.65,66.2,10.3,,,,0.6,56.3,0.1,14.0,0.0,carb_high;fat_high,False,False,False,True,False,,,,,,,candies-marshmallows-chocolate-covered_31093,"Candies, marshmallows, chocolate covered",31093,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_hard_caramel_candy,hard_caramel_candy,Hard caramel candy,Hard caramel candy,semi_atomic,sugar and confectionery,non-chocolate confectionery,348.8,1.21,72.5,6.0,,,,0.0,72.5,1.12,,0.0,protein_low;carb_high;fat_moderate,False,False,False,True,False,,,,,,,hard-caramel-candy_31094,Hard caramel candy,31094,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jam_strawberry,jam_strawberry,"Jam, strawberry","Jam, strawberry",semi_atomic,sugar and confectionery,jam,251.0,0.3,60.5,0.5,,,,0.7,60.1,0.018,38.4,0.0,protein_low;carb_high;fat_low,False,False,True,True,False,,,,,,,jam-strawberry_31024,"Jam, strawberry",31024,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jam_apricot,jam_apricot,"Jam, apricot","Jam, apricot",semi_atomic,sugar and confectionery,jam,247.0,0.3,59.7,0.3,,,,1.1,56.8,0.013,39.2,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,jam-apricot_31037,"Jam, apricot",31037,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jam_cherry,jam_cherry,"Jam, cherry","Jam, cherry",semi_atomic,sugar and confectionery,jam,246.6,0.38,60.9,0.16,,,,0.55,60.0,0.018,39.5,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,jam-cherry_31038,"Jam, cherry",31038,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_marmalade_orange,marmalade_orange,"Marmalade, orange","Marmalade, orange",semi_atomic,sugar and confectionery,jam,246.0,0.3,59.3,0.4,,,,1.5,56.9,0.015,38.1,0.0,protein_low;carb_high;fat_low,False,False,True,True,False,,,,,,,marmalade-orange_31039,"Marmalade, orange",31039,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_dulce_de_leche_or_confiture_de_lait,dulce_de_leche_or_confiture_de_lait,Dulce de leche or confiture de lait,Dulce de leche or confiture de lait,semi_atomic,sugar and confectionery,jam,306.8,6.45,58.0,5.45,,,,0.58,51.7,0.27,28.1,0.0,protein_moderate;carb_high;fat_moderate,False,False,False,True,False,,,,,,,dulce-de-leche-or-confiture-de-lait_31040,Dulce de leche or confiture de lait,31040,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jam_plum,jam_plum,"Jam, plum","Jam, plum",semi_atomic,sugar and confectionery,jam,239.2,0.27,59.3,0.1,,,,0.87,59.3,0.04,39.3,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,jam-plum_31053,"Jam, plum",31053,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jam_raspberry,jam_raspberry,"Jam, raspberry","Jam, raspberry",semi_atomic,sugar and confectionery,jam,247.8,0.47,61.0,0.21,,,,0.95,59.5,0.013,39.9,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,jam-raspberry_31062,"Jam, raspberry",31062,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jam_blueberry,jam_blueberry,"Jam, blueberry","Jam, blueberry",semi_atomic,sugar and confectionery,jam,246.0,0.3,58.9,0.4,,,,2.1,58.9,0.0,37.8,0.0,protein_low;carb_high;fat_low,False,False,True,True,False,,,,,,,jam-blueberry_31068,"Jam, blueberry",31068,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_fruit_preparation_sweetened_less_sugar_than_classic_but_not_as_reduced_as_in_jams_reduced_sugar,fruit_preparation_sweetened_less_sugar_than_classic_but_not_as_reduced_as_in_jams_reduced_sugar,"Fruit preparation, sweetened, less sugar than classic, but not as reduced as in jams reduced sugar",Fruit preparation,semi_atomic,sugar and confectionery,jam,178.5,0.49,43.4,0.33,,,,1.88,40.5,0.015,54.7,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,fruit-preparation-sweetened-less-sugar-than-classic-but-not-as-reduced-as-in-jams-reduced-sugar_31082,"Fruit preparation, sweetened, less sugar than classic, but not as reduced as in jams reduced sugar",31082,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jelly_all_fruits,jelly_all_fruits,"Jelly, all fruits","Jelly, all fruits",semi_atomic,sugar and confectionery,jam,249.3,0.35,61.6,0.17,,,,1.28,61.6,0.019,,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,jelly-all-fruits_31086,"Jelly, all fruits",31086,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jelly_currant_red,jelly_currant_red,"Jelly, currant, red","Jelly, currant",semi_atomic,sugar and confectionery,jam,246.0,0.3,59.6,0.1,,,,0.3,58.7,0.0,37.9,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,jelly-currant-red_31095,"Jelly, currant (red)",31095,red,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_jam_reduced_sugar,jam_reduced_sugar,"Jam, reduced sugar",Jam,semi_atomic,sugar and confectionery,jam,162.0,0.75,38.0,0.1,,,,1.8,38.0,0.023,58.2,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,jam-reduced-sugar_31110,"Jam, reduced sugar",31110,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_brioche_or_vienna_bread,brioche_or_vienna_bread,Brioche or Vienna bread,Brioche or vienna bread,semi_atomic,sugar and confectionery,Viennese pastries,356.0,9.76,55.5,9.38,,,,3.3,6.9,1.31,20.3,0.0,protein_moderate;carb_high;fat_moderate,False,True,False,False,False,,True,True,,bread,,brioche-or-vienna-bread_7225,Brioche or Vienna bread,7225,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_croissant,croissant,Croissant,Croissant,semi_atomic,sugar and confectionery,Viennese pastries,375.0,6.65,40.4,20.0,,,,2.32,8.83,1.1,29.2,0.0,protein_moderate;carb_high;fat_high,False,False,False,False,False,,,,,,,croissant_7602,Croissant,7602,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_croissant_ordinary_from_bakery,croissant_ordinary_from_bakery,"Croissant, ordinary, from bakery","Croissant, ordinary, from bakery",semi_atomic,sugar and confectionery,Viennese pastries,412.0,6.33,47.6,21.1,,,,1.8,7.88,1.31,21.4,0.0,protein_moderate;carb_high;fat_high,False,False,False,False,False,,,,,,,croissant-ordinary-from-bakery_7615,"Croissant, ordinary, from bakery",7615,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_croissant_butter_from_bakery,croissant_butter_from_bakery,"Croissant, butter, from bakery","Croissant, butter, from bakery",semi_atomic,sugar and confectionery,Viennese pastries,420.0,6.61,45.7,22.6,,,,2.5,7.3,1.16,21.1,0.0,protein_moderate;carb_high;fat_high,False,False,False,False,False,,,,,,,croissant-butter-from-bakery_7620,"Croissant, butter, from bakery",7620,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_croissant_w_almonds_from_bakery,croissant_w_almonds_from_bakery,"Croissant w almonds, from bakery","Croissant w almonds, from bakery",semi_atomic,sugar and confectionery,Viennese pastries,446.0,7.62,35.9,29.1,,,,3.7,14.1,0.79,22.1,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,croissant-w-almonds-from-bakery_7650,"Croissant w almonds, from bakery",7650,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_milk_roll_from_bakery,milk_roll_from_bakery,"Milk roll, from bakery","Milk roll, from bakery",semi_atomic,sugar and confectionery,Viennese pastries,382.0,8.55,50.6,15.4,,,,1.5,9.94,1.1,23.7,0.0,protein_moderate;carb_high;fat_high,True,False,False,False,False,,,,dairy_light,,,milk-roll-from-bakery_7710,"Milk roll, from bakery",7710,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_milk_roll_prepacked,milk_roll_prepacked,"Milk roll, prepacked",Milk roll,semi_atomic,sugar and confectionery,Viennese pastries,359.0,8.94,52.2,12.3,,,,1.8,11.9,1.06,23.1,0.0,protein_moderate;carb_high;fat_high,True,False,False,False,False,,,,dairy_light,,,milk-roll-prepacked_7711,"Milk roll, prepacked",7711,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_milk_roll_filled_with_chocolate_drops_prepacked,milk_roll_filled_with_chocolate_drops_prepacked,"Milk roll filled with chocolate drops, prepacked",Milk roll filled with chocolate drops,semi_atomic,sugar and confectionery,Viennese pastries,369.0,8.51,52.0,13.5,,,,2.72,18.0,0.93,21.8,0.0,protein_moderate;carb_high;fat_high,True,False,False,True,False,,,,dairy_light,,,milk-roll-filled-with-chocolate-drops-prepacked_7712,"Milk roll filled with chocolate drops, prepacked",7712,with_chocolate_drops;prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_raisin_puff_pastry_viennese_pastries,raisin_puff_pastry_viennese_pastries,"Raisin puff pastry, Viennese pastries",Raisin puff pastry,semi_atomic,sugar and confectionery,Viennese pastries,333.0,5.11,55.9,9.0,,,,2.8,18.7,0.71,25.8,0.0,protein_moderate;carb_high;fat_moderate,False,False,False,True,False,,,,,,,raisin-puff-pastry-viennese-pastries_7720,Raisin puff pastry (Viennese pastries),7720,viennese_pastries,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_chocolate_croissant_puff_pastry_from_bakery,chocolate_croissant_puff_pastry_from_bakery,"Chocolate croissant, puff pastry, from bakery","Chocolate croissant, puff pastry, from bakery",semi_atomic,sugar and confectionery,Viennese pastries,423.0,7.47,45.4,22.5,,,,3.0,12.8,0.98,20.0,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,chocolate-croissant-puff-pastry-from-bakery_7730,"Chocolate croissant, puff pastry, from bakery",7730,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_chocolate_croissant_prepacked,chocolate_croissant_prepacked,"Chocolate croissant, prepacked",Chocolate croissant,semi_atomic,sugar and confectionery,Viennese pastries,425.0,6.9,46.8,22.3,,,,3.0,11.1,1.1,19.0,0.0,protein_moderate;carb_high;fat_high,False,False,False,False,False,,,,,,,chocolate-croissant-prepacked_7733,"Chocolate croissant, prepacked",7733,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_brioche_filled_with_chocolate_drops_prepacked,brioche_filled_with_chocolate_drops_prepacked,"Brioche, filled with chocolate drops, prepacked","Brioche, filled with chocolate drops",semi_atomic,sugar and confectionery,Viennese pastries,348.0,8.56,51.6,11.2,,,,3.0,17.0,0.94,24.0,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,brioche-filled-with-chocolate-drops-prepacked_7735,"Brioche, filled with chocolate drops, prepacked",7735,with_chocolate_drops;prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_brioche_filled_with_chocolate,brioche_filled_with_chocolate,"Brioche, filled with chocolate","Brioche, filled with chocolate",semi_atomic,sugar and confectionery,Viennese pastries,351.0,7.47,53.2,11.6,,,,2.17,21.1,0.86,24.4,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,brioche-filled-with-chocolate_7737,"Brioche, filled with chocolate",7737,with_chocolate,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_brioche_filled_with_fruits_prepacked,brioche_filled_with_fruits_prepacked,"Brioche, filled with fruits, prepacked","Brioche, filled with fruits",semi_atomic,sugar and confectionery,Viennese pastries,346.0,6.9,50.5,12.1,,,,3.8,18.4,1.0,25.5,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,brioche-filled-with-fruits-prepacked_7738,"Brioche, filled with fruits, prepacked",7738,with_fruits;prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_brioche_filled_with_custard_chinese_brioche_type_prepacked,brioche_filled_with_custard_chinese_brioche_type_prepacked,"Brioche, filled with custard, Chinese brioche type, prepacked","Brioche, filled with custard",semi_atomic,sugar and confectionery,Viennese pastries,300.0,6.22,49.2,8.41,,,,1.5,20.7,0.68,,0.0,protein_moderate;carb_high;fat_moderate,False,False,False,True,False,,,,,,,brioche-filled-with-custard-chinese-brioche-type-prepacked_7739,"Brioche, filled with custard (Chinese brioche type), prepacked",7739,with_custard;chinese_brioche_type;prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_brioche_prepacked,brioche_prepacked,"Brioche, prepacked",Brioche,semi_atomic,sugar and confectionery,Viennese pastries,354.0,8.13,52.7,11.8,,,,2.2,12.7,1.0,23.7,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,brioche-prepacked_7740,"Brioche, prepacked",7740,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_brioche,brioche,Brioche,Brioche,semi_atomic,sugar and confectionery,Viennese pastries,401.0,11.3,46.0,19.1,,,,0.3,5.7,1.13,21.5,0.0,protein_high;carb_high;fat_high,False,False,False,False,False,,,,,,,brioche_7741,Brioche,7741,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_brioche_from_bakery,brioche_from_bakery,"Brioche, from bakery","Brioche, from bakery",semi_atomic,sugar and confectionery,Viennese pastries,374.0,9.81,49.2,14.7,,,,3.0,,1.47,21.4,0.0,protein_moderate;carb_high;fat_high,False,False,False,False,False,,,,,,,brioche-from-bakery_7742,"Brioche, from bakery",7742,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_christmas_brioche_with_candied_fruits_prepacked,christmas_brioche_with_candied_fruits_prepacked,"Christmas brioche with candied fruits, prepacked",Christmas brioche with candied fruits,semi_atomic,sugar and confectionery,Viennese pastries,355.0,7.2,53.3,12.3,,,,1.35,19.6,0.89,25.0,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,christmas-brioche-with-candied-fruits-prepacked_7744,"Christmas brioche with candied fruits, prepacked",7744,with_candied_fruits;prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_brioche_pure_butter,brioche_pure_butter,"Brioche, pure butter","Brioche, pure butter",semi_atomic,sugar and confectionery,Viennese pastries,366.0,8.0,51.6,14.0,,,,1.1,13.4,0.96,24.0,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,brioche-pure-butter_7745,"Brioche, pure butter",7745,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_chou_pastry_sugar_coated,chou_pastry_sugar_coated,"Chou pastry, sugar coated","Chou pastry, sugar coated",semi_atomic,sugar and confectionery,Viennese pastries,381.0,7.76,42.6,18.6,,,,6.1,27.1,1.08,23.5,0.0,protein_moderate;carb_high;fat_high,True,False,False,True,False,,,,eggs,breakfast_cereal,,chou-pastry-sugar-coated_23467,"Chou pastry, sugar coated",23467,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_apple_turnover,apple_turnover,Apple turnover,Apple turnover,semi_atomic,sugar and confectionery,Viennese pastries,338.0,4.17,36.6,18.7,,,,3.1,11.2,0.87,36.2,0.0,carb_high;fat_high,False,False,True,False,False,,,,,,,apple-turnover_23480,Apple turnover,23480,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_biscuit_extruded_and_grilled_chocolate_filling,biscuit_extruded_and_grilled_chocolate_filling,"Biscuit, extruded and grilled, chocolate filling","Biscuit, extruded and grilled, chocolate filling",semi_atomic,sugar and confectionery,sweet biscuits,432.6,7.85,64.3,16.0,,grilled,,4.65,30.2,0.34,5.5,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,biscuit-extruded-and-grilled-chocolate-filling_7412,"Biscuit, extruded and grilled, chocolate filling",7412,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_biscuit_extruded_and_grilled_fruits_filling,biscuit_extruded_and_grilled_fruits_filling,"Biscuit, extruded and grilled, fruits filling","Biscuit, extruded and grilled, fruits filling",semi_atomic,sugar and confectionery,sweet biscuits,376.4,4.91,74.7,6.44,,grilled,,3.92,28.8,0.43,8.9,0.0,carb_high;fat_moderate,False,False,False,True,False,,,,,,,biscuit-extruded-and-grilled-fruits-filling_7413,"Biscuit, extruded and grilled, fruits filling",7413,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_macaroon,macaroon,Macaroon,Macaroon,semi_atomic,sugar and confectionery,sweet biscuits,430.2,6.9,77.7,10.2,,,,3.0,74.0,0.2,,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,macaroon_23027,Macaroon,23027,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_biscuit_cookie,biscuit_cookie,"Biscuit, cookie",Biscuit,semi_atomic,sugar and confectionery,sweet biscuits,473.0,6.9,65.0,20.6,,,,2.03,24.7,0.63,4.2,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,biscuit-cookie_24000,Biscuit (cookie),24000,cookie,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_biscuit_cookie_plain,biscuit_cookie_plain,"Biscuit, cookie, plain",Biscuit,semi_atomic,sugar and confectionery,sweet biscuits,443.0,6.77,70.0,15.1,,,,2.81,23.6,0.84,3.88,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,biscuit-cookie-plain_24001,"Biscuit (cookie), plain",24001,cookie,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_biscuit_cookie_vitamins_content_guaranteed,biscuit_cookie_vitamins_content_guaranteed,"Biscuit, cookie vitamins content guaranteed",Biscuit vitamins content guaranteed,semi_atomic,sugar and confectionery,sweet biscuits,456.7,9.63,72.6,14.2,,,,0.75,23.3,0.16,1.8,0.0,protein_moderate;carb_high;fat_high,False,False,False,True,False,,,,,,,biscuit-cookie-vitamins-content-guaranteed_24002,Biscuit (cookie) vitamins content guaranteed,24002,cookie,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_biscuit_cookie_vitamins_and_chemical_elements_content_guaranteed,biscuit_cookie_vitamins_and_chemical_elements_content_guaranteed,"Biscuit, cookie vitamins and chemical elements content guaranteed",Biscuit vitamins and chemical elements content guaranteed,semi_atomic,sugar and confectionery,sweet biscuits,469.0,10.8,61.9,19.8,,,,3.5,22.1,0.44,1.28,0.0,protein_high;carb_high;fat_high,False,False,False,True,False,,,,,,,biscuit-cookie-vitamins-and-chemical-elements-content-guaranteed_24003,Biscuit (cookie) vitamins and chemical elements content guaranteed,24003,cookie,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_biscuit_cookie_with_fruits_reduced_salt,biscuit_cookie_with_fruits_reduced_salt,"Biscuit, cookie with fruits, reduced salt","Biscuit with fruits, reduced salt",semi_atomic,sugar and confectionery,sweet biscuits,431.0,10.8,61.4,15.8,,,,6.0,20.2,0.038,5.0,0.0,protein_high;carb_high;fat_high,False,False,False,True,False,,,,,,,biscuit-cookie-with-fruits-reduced-salt_24004,"Biscuit (cookie) with fruits, reduced salt",24004,with_fruits;cookie,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
food_fruit_biscuit_low_sodium_unsweetened,fruit_biscuit_low_sodium_unsweetened,"Fruit biscuit, low sodium, unsweetened","Fruit biscuit, low sodium, unsweetened",semi_atomic,sugar and confectionery,sweet biscuits,467.5,22.7,47.6,20.7,,,,2.63,14.3,0.35,5.5,0.0,protein_high;carb_high;fat_high,False,False,False,True,False,,,,,,,fruit-biscuit-low-sodium-unsweetened_24005,"Fruit biscuit, low sodium, unsweetened",24005,,True,True,normalized_from_source_name,review_non_ingredient_first,1,sugar and confectionery row is not ingredient-first enough
