recipe_source_id,recipe_title_raw,category_raw,subcategory_raw,ingredient_index,ingredient_raw,section_name_raw,is_section_header,quantity_raw,quantity_value_low,quantity_value_high,unit_raw,unit_normalized,ingredient_text_clean,food_name_candidate,preparation_note,optional_flag,garnish_flag,alternative_flag,packaging_flag,parse_status,parse_notes,matched_food_id,matched_canonical_name,matched_display_name,matched_food_family_name,match_method,match_confidence,mapping_status,mapping_notes,candidate_count,candidate_food_ids_preview
pilot_recipe_final_028,Easy Grilled Vegetables,Vegetarian,Vegetarian Bbq & Grilling,7,"1 large zucchini, quartered",,0,1,1.0,1.0,,,"large zucchini, quartered",zucchini,large; quartered,0,0,0,0,parsed_partial,size_descriptor_removed; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_028,Easy Grilled Vegetables,Vegetarian,Vegetarian Bbq & Grilling,8,"1 large green bell pepper, cut into pieces",,0,1,1.0,1.0,,,"large green bell pepper, cut into pieces",green bell pepper,large; cut into pieces,0,0,0,0,parsed_partial,size_descriptor_removed; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_029,Easy Mahi Mahi Fish Tacos,Mexican,Mexican Fish Tacos,1,1 teaspoon adobo seasoning,,0,1,1.0,1.0,teaspoon,teaspoon,adobo seasoning,adobo seasoning,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_029,Easy Mahi Mahi Fish Tacos,Mexican,Mexican Fish Tacos,2,4 (3 ounce) fillets mahi mahi,,0,4 (3 ounce),4.0,4.0,fillets,fillet,mahi mahi,mahi mahi,,0,0,0,0,parsed_partial,pack_size_note; leading_parenthetical_note,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_029,Easy Mahi Mahi Fish Tacos,Mexican,Mexican Fish Tacos,3,1 dash lime juice,,0,1,1.0,1.0,dash,dash,lime juice,lime juice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_029,Easy Mahi Mahi Fish Tacos,Mexican,Mexican Fish Tacos,6,1 cup chopped fresh cilantro,,0,1,1.0,1.0,cup,cup,chopped fresh cilantro,chopped fresh cilantro,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_029,Easy Mahi Mahi Fish Tacos,Mexican,Mexican Fish Tacos,7,"2 scallions, thinly sliced",,0,2,2.0,2.0,,,"scallions, thinly sliced",scallions,thinly sliced,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_029,Easy Mahi Mahi Fish Tacos,Mexican,Mexican Fish Tacos,8,2 tablespoons lime juice,,0,2,2.0,2.0,tablespoons,tablespoon,lime juice,lime juice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_029,Easy Mahi Mahi Fish Tacos,Mexican,Mexican Fish Tacos,10,8 (6 inch) corn tortillas,,0,8 (6 inch),8.0,8.0,,,corn tortillas,corn tortillas,,0,0,0,0,parsed_partial,leading_parenthetical_note; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_029,Easy Mahi Mahi Fish Tacos,Mexican,Mexican Fish Tacos,11,"1 avocado, sliced",,0,1,1.0,1.0,,,"avocado, sliced",avocado,sliced,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_030,Easy North Carolina Barbeque,Pork,Pork Shoulder,1,1 (5 pound) pork butt roast,,0,1 (5 pound),1.0,1.0,,,pork butt roast,pork butt roast,,0,0,0,0,parsed_partial,pack_size_note; leading_parenthetical_note; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_030,Easy North Carolina Barbeque,Pork,Pork Shoulder,2,2 cups white vinegar,,0,2,2.0,2.0,cups,cup,white vinegar,white vinegar,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_030,Easy North Carolina Barbeque,Pork,Pork Shoulder,3,"1 cup butter, melted",,0,1,1.0,1.0,cup,cup,"butter, melted",butter,melted,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_030,Easy North Carolina Barbeque,Pork,Pork Shoulder,4,2 tablespoons salt,,0,2,2.0,2.0,tablespoons,tablespoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_030,Easy North Carolina Barbeque,Pork,Pork Shoulder,5,2 tablespoons lemon juice,,0,2,2.0,2.0,tablespoons,tablespoon,lemon juice,lemon juice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_030,Easy North Carolina Barbeque,Pork,Pork Shoulder,6,2 tablespoons crushed red pepper flakes,,0,2,2.0,2.0,tablespoons,tablespoon,crushed red pepper flakes,crushed red pepper flakes,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_030,Easy North Carolina Barbeque,Pork,Pork Shoulder,7,1 tablespoon hot sauce,,0,1,1.0,1.0,tablespoon,tablespoon,hot sauce,hot sauce,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_030,Easy North Carolina Barbeque,Pork,Pork Shoulder,9,2 tablespoons white sugar,,0,2,2.0,2.0,tablespoons,tablespoon,white sugar,white sugar,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_031,Easy Taco Casserole,Beef Recipes,Beef Casserole,1,1 pound ground beef,,0,1,1.0,1.0,pound,pound,ground beef,ground beef,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_031,Easy Taco Casserole,Beef Recipes,Beef Casserole,2,1 cup salsa,,0,1,1.0,1.0,cup,cup,salsa,salsa,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_031,Easy Taco Casserole,Beef Recipes,Beef Casserole,5,2 tablespoons chili powder,,0,2,2.0,2.0,tablespoons,tablespoon,chili powder,chili powder,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_031,Easy Taco Casserole,Beef Recipes,Beef Casserole,6,1 teaspoon ground cumin,,0,1,1.0,1.0,teaspoon,teaspoon,ground cumin,ground cumin,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_031,Easy Taco Casserole,Beef Recipes,Beef Casserole,7,2 cups crushed tortilla chips,,0,2,2.0,2.0,cups,cup,crushed tortilla chips,crushed tortilla chips,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_031,Easy Taco Casserole,Beef Recipes,Beef Casserole,8,4 ounces shredded Cheddar cheese,,0,4,4.0,4.0,ounces,ounce,shredded Cheddar cheese,shredded Cheddar cheese,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_031,Easy Taco Casserole,Beef Recipes,Beef Casserole,9,4 ounces shredded Monterey Jack cheese,,0,4,4.0,4.0,ounces,ounce,shredded Monterey Jack cheese,shredded Monterey Jack cheese,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_032,Fried Beef Ribs,Beef Recipes,Beef Ribs,1,3 quarts peanut oil for frying,,0,3,3.0,3.0,,,quarts peanut oil for frying,quarts peanut oil for frying,,0,0,0,0,parsed_partial,count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_032,Fried Beef Ribs,Beef Recipes,Beef Ribs,2,3 tablespoons coarse ground black pepper,,0,3,3.0,3.0,tablespoons,tablespoon,coarse ground black pepper,coarse ground black pepper,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_032,Fried Beef Ribs,Beef Recipes,Beef Ribs,3,2 tablespoons salt,,0,2,2.0,2.0,tablespoons,tablespoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_032,Fried Beef Ribs,Beef Recipes,Beef Ribs,5,2 tablespoons garlic salt,,0,2,2.0,2.0,tablespoons,tablespoon,garlic salt,garlic salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_032,Fried Beef Ribs,Beef Recipes,Beef Ribs,6,2 tablespoons onion salt,,0,2,2.0,2.0,tablespoons,tablespoon,onion salt,onion salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_032,Fried Beef Ribs,Beef Recipes,Beef Ribs,7,"6 pounds beef ribs, cut into single rib pieces",,0,6,6.0,6.0,pounds,pound,"beef ribs, cut into single rib pieces",beef ribs,cut into single rib pieces,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_032,Fried Beef Ribs,Beef Recipes,Beef Ribs,9,2 cups all-purpose flour,,0,2,2.0,2.0,cups,cup,all-purpose flour,all-purpose flour,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_033,Garlic Butter Smoked Shrimp,Healthy Recipes,Keto Diet,2,1 teaspoon Cajun seasoning,,0,1,1.0,1.0,teaspoon,teaspoon,Cajun seasoning,Cajun seasoning,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_033,Garlic Butter Smoked Shrimp,Healthy Recipes,Keto Diet,3,1 teaspoon olive oil,,0,1,1.0,1.0,teaspoon,teaspoon,olive oil,olive oil,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_033,Garlic Butter Smoked Shrimp,Healthy Recipes,Keto Diet,4,½ cup butter,,0,1/2,0.5,0.5,cup,cup,butter,butter,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_033,Garlic Butter Smoked Shrimp,Healthy Recipes,Keto Diet,6,¼ teaspoon red pepper flakes,,0,1/4,0.25,0.25,teaspoon,teaspoon,red pepper flakes,red pepper flakes,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_033,Garlic Butter Smoked Shrimp,Healthy Recipes,Keto Diet,8,3 thin strips lemon peel,,0,3,3.0,3.0,,,thin strips lemon peel,thin strips lemon peel,,0,0,0,0,parsed_partial,count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_033,Garlic Butter Smoked Shrimp,Healthy Recipes,Keto Diet,9,5 sprigs fresh thyme,,0,5,5.0,5.0,sprigs,sprig,fresh thyme,fresh thyme,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_034,Garlic Ginger Chicken Meatball Bowls,Main Dishes,Meatballs,1,1 ground chicken,,0,1,1.0,1.0,,,ground chicken,ground chicken,,0,0,0,0,parsed_partial,count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_034,Garlic Ginger Chicken Meatball Bowls,Main Dishes,Meatballs,3,"1 piece fresh ginger, peeled and minced",,0,1,1.0,1.0,,,"piece fresh ginger, peeled and minced",piece fresh ginger,peeled and minced,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_034,Garlic Ginger Chicken Meatball Bowls,Main Dishes,Meatballs,5,1 tablespoon light soy sauce,,0,1,1.0,1.0,tablespoon,tablespoon,light soy sauce,light soy sauce,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_034,Garlic Ginger Chicken Meatball Bowls,Main Dishes,Meatballs,6,1 tablespoon sake,,0,1,1.0,1.0,tablespoon,tablespoon,sake,sake,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_034,Garlic Ginger Chicken Meatball Bowls,Main Dishes,Meatballs,8,1/4 cup panko breadcrumbs,,0,1/4,0.25,0.25,cup,cup,panko breadcrumbs,panko breadcrumbs,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_034,Garlic Ginger Chicken Meatball Bowls,Main Dishes,Meatballs,9,1/4 cup green onions,,0,1/4,0.25,0.25,cup,cup,green onions,green onions,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_035,Gluten-Free Kalbi Beef,Beef Recipes,Beef Ribs,2,1 ½ cups gluten-free soy sauce (tamari),,0,1 1/2,1.5,1.5,cups,cup,gluten-free soy sauce (tamari),gluten-free soy sauce,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_035,Gluten-Free Kalbi Beef,Beef Recipes,Beef Ribs,3,⅔ cup white sugar,,0,2/3,0.6666666666666666,0.6666666666666666,cup,cup,white sugar,white sugar,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_035,Gluten-Free Kalbi Beef,Beef Recipes,Beef Ribs,4,½ cup chopped green onions,,0,1/2,0.5,0.5,cup,cup,chopped green onions,chopped green onions,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_035,Gluten-Free Kalbi Beef,Beef Recipes,Beef Ribs,7,½ teaspoon red pepper flakes,,0,1/2,0.5,0.5,teaspoon,teaspoon,red pepper flakes,red pepper flakes,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_035,Gluten-Free Kalbi Beef,Beef Recipes,Beef Ribs,8,5 pounds Korean short ribs (cut flanken-style into 1/2-inch slices across the bones),,0,5,5.0,5.0,pounds,pound,Korean short ribs (cut flanken-style into 1/2-inch slices across the bones),Korean short ribs,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_036,Goat Cheese and Leek Quiche,Vegetarian,Vegetarian Quiche,1,"1 (9 inch) frozen single pie crust, thawed",,0,1 (9 inch),1.0,1.0,,,"frozen single pie crust, thawed",frozen single pie crust,thawed,0,0,0,0,parsed_partial,leading_parenthetical_note; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_036,Goat Cheese and Leek Quiche,Vegetarian,Vegetarian Quiche,2,"3 leeks - white and light green parts only, halved lengthwise, and sliced",,0,3,3.0,3.0,,,"leeks - white and light green parts only, halved lengthwise, and sliced",leeks - white and light green parts only,halved lengthwise; and sliced,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_036,Goat Cheese and Leek Quiche,Vegetarian,Vegetarian Quiche,4,½ cup heavy whipping cream,,0,1/2,0.5,0.5,cup,cup,heavy whipping cream,heavy whipping cream,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_036,Goat Cheese and Leek Quiche,Vegetarian,Vegetarian Quiche,6,2 tablespoons chopped fresh chives,,0,2,2.0,2.0,tablespoons,tablespoon,chopped fresh chives,chopped fresh chives,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_036,Goat Cheese and Leek Quiche,Vegetarian,Vegetarian Quiche,7,¼ teaspoon ground nutmeg,,0,1/4,0.25,0.25,teaspoon,teaspoon,ground nutmeg,ground nutmeg,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_036,Goat Cheese and Leek Quiche,Vegetarian,Vegetarian Quiche,8,¼ teaspoon salt,,0,1/4,0.25,0.25,teaspoon,teaspoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_036,Goat Cheese and Leek Quiche,Vegetarian,Vegetarian Quiche,10,"2 ounces soft goat cheese, crumbled",,0,2,2.0,2.0,ounces,ounce,"soft goat cheese, crumbled",soft goat cheese,crumbled,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_037,Grandma's Chicken Noodle Soup,Healthy Recipes,Low Glycemic Impact Recipes,1,2 ½ cups wide egg noodles,,0,2 1/2,2.5,2.5,cups,cup,wide egg noodles,wide egg noodles,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_037,Grandma's Chicken Noodle Soup,Healthy Recipes,Low Glycemic Impact Recipes,2,1 teaspoon vegetable oil,,0,1,1.0,1.0,teaspoon,teaspoon,vegetable oil,vegetable oil,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_037,Grandma's Chicken Noodle Soup,Healthy Recipes,Low Glycemic Impact Recipes,3,12 cups chicken broth,,0,12,12.0,12.0,cups,cup,chicken broth,chicken broth,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_037,Grandma's Chicken Noodle Soup,Healthy Recipes,Low Glycemic Impact Recipes,4,1 ½ tablespoons salt,,0,1 1/2,1.5,1.5,tablespoons,tablespoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_037,Grandma's Chicken Noodle Soup,Healthy Recipes,Low Glycemic Impact Recipes,5,1 teaspoon poultry seasoning,,0,1,1.0,1.0,teaspoon,teaspoon,poultry seasoning,poultry seasoning,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_037,Grandma's Chicken Noodle Soup,Healthy Recipes,Low Glycemic Impact Recipes,6,1 cup chopped celery,,0,1,1.0,1.0,cup,cup,chopped celery,chopped celery,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_037,Grandma's Chicken Noodle Soup,Healthy Recipes,Low Glycemic Impact Recipes,8,⅓ cup cornstarch,,0,1/3,0.3333333333333333,0.3333333333333333,cup,cup,cornstarch,cornstarch,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_037,Grandma's Chicken Noodle Soup,Healthy Recipes,Low Glycemic Impact Recipes,10,"3 cups diced, cooked chicken meat",,0,3,3.0,3.0,cups,cup,"diced, cooked chicken meat",cooked chicken meat,diced,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_038,Grilled Balsamic and Soy Marinated Flank Steak,Beef Recipes,Bbq & Grilled Beef,3,¼ cup olive oil,,0,1/4,0.25,0.25,cup,cup,olive oil,olive oil,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_038,Grilled Balsamic and Soy Marinated Flank Steak,Beef Recipes,Bbq & Grilled Beef,6,1 tablespoon Dijon mustard,,0,1,1.0,1.0,tablespoon,tablespoon,Dijon mustard,Dijon mustard,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_038,Grilled Balsamic and Soy Marinated Flank Steak,Beef Recipes,Bbq & Grilled Beef,8,1 teaspoon salt,,0,1,1.0,1.0,teaspoon,teaspoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_038,Grilled Balsamic and Soy Marinated Flank Steak,Beef Recipes,Bbq & Grilled Beef,10,1 ½ pounds flank steak,,0,1 1/2,1.5,1.5,pounds,pound,flank steak,flank steak,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_039,Grilled Catfish Tacos,Mexican,Mexican Fish Tacos,1,1 pound catfish fillets,,0,1,1.0,1.0,pound,pound,catfish fillets,catfish fillets,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_039,Grilled Catfish Tacos,Mexican,Mexican Fish Tacos,2,1 tablespoon lime juice,,0,1,1.0,1.0,tablespoon,tablespoon,lime juice,lime juice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_039,Grilled Catfish Tacos,Mexican,Mexican Fish Tacos,3,½ teaspoon salt,,0,1/2,0.5,0.5,teaspoon,teaspoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_039,Grilled Catfish Tacos,Mexican,Mexican Fish Tacos,7,¼ teaspoon ground cumin,,0,1/4,0.25,0.25,teaspoon,teaspoon,ground cumin,ground cumin,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_039,Grilled Catfish Tacos,Mexican,Mexican Fish Tacos,8,¼ teaspoon ground coriander,,0,1/4,0.25,0.25,teaspoon,teaspoon,ground coriander,ground coriander,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_040,Grilled London Broil,Beef Recipes,Bbq & Grilled Beef,1,"1 ½ pounds top round, London Broil cut",,0,1 1/2,1.5,1.5,pounds,pound,"top round, London Broil cut",London Broil cut,top round,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_040,Grilled London Broil,Beef Recipes,Bbq & Grilled Beef,2,1 tablespoon meat tenderizer,,0,1,1.0,1.0,tablespoon,tablespoon,meat tenderizer,meat tenderizer,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_040,Grilled London Broil,Beef Recipes,Bbq & Grilled Beef,3,⅓ cup vegetable oil,,0,1/3,0.3333333333333333,0.3333333333333333,cup,cup,vegetable oil,vegetable oil,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_040,Grilled London Broil,Beef Recipes,Bbq & Grilled Beef,4,2 teaspoons lemon juice,,0,2,2.0,2.0,teaspoons,teaspoon,lemon juice,lemon juice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_040,Grilled London Broil,Beef Recipes,Bbq & Grilled Beef,5,2 teaspoons seasoning salt,,0,2,2.0,2.0,teaspoons,teaspoon,seasoning salt,seasoning salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_040,Grilled London Broil,Beef Recipes,Bbq & Grilled Beef,6,¼ teaspoon lemon pepper,,0,1/4,0.25,0.25,teaspoon,teaspoon,lemon pepper,lemon pepper,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_040,Grilled London Broil,Beef Recipes,Bbq & Grilled Beef,8,4 teaspoons chopped fresh parsley,,0,4,4.0,4.0,teaspoons,teaspoon,chopped fresh parsley,chopped fresh parsley,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,light_normalization_rule:chopped fresh parsley->fresh parsley; no_exact_or_normalized_match,0,
pilot_recipe_final_040,Grilled London Broil,Beef Recipes,Bbq & Grilled Beef,9,2 teaspoons tarragon vinegar,,0,2,2.0,2.0,teaspoons,teaspoon,tarragon vinegar,tarragon vinegar,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_041,Grilled Mahi Mahi in Thai Coconut Sauce,Main Dishes,Thai Main Dishes,1,1 ½ cups coconut milk,,0,1 1/2,1.5,1.5,cups,cup,coconut milk,coconut milk,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_041,Grilled Mahi Mahi in Thai Coconut Sauce,Main Dishes,Thai Main Dishes,2,"4 tablespoons chopped fresh cilantro, divided",,0,4,4.0,4.0,tablespoons,tablespoon,"chopped fresh cilantro, divided",chopped fresh cilantro,divided,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_041,Grilled Mahi Mahi in Thai Coconut Sauce,Main Dishes,Thai Main Dishes,3,"4 tablespoons chopped green onions, divided",,0,4,4.0,4.0,tablespoons,tablespoon,"chopped green onions, divided",chopped green onions,divided,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_041,Grilled Mahi Mahi in Thai Coconut Sauce,Main Dishes,Thai Main Dishes,4,2 tablespoons lime juice,,0,2,2.0,2.0,tablespoons,tablespoon,lime juice,lime juice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_041,Grilled Mahi Mahi in Thai Coconut Sauce,Main Dishes,Thai Main Dishes,6,4 teaspoons minced fresh ginger root,,0,4,4.0,4.0,teaspoons,teaspoon,minced fresh ginger root,minced fresh ginger root,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_041,Grilled Mahi Mahi in Thai Coconut Sauce,Main Dishes,Thai Main Dishes,7,1 teaspoon fish sauce,,0,1,1.0,1.0,teaspoon,teaspoon,fish sauce,fish sauce,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_041,Grilled Mahi Mahi in Thai Coconut Sauce,Main Dishes,Thai Main Dishes,8,2 (6 ounce) mahi mahi fillets,,0,2 (6 ounce),2.0,2.0,,,mahi mahi fillets,mahi mahi fillets,,0,0,0,0,parsed_partial,pack_size_note; leading_parenthetical_note; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_042,Grilled Pork Tenderloin with Balsamic Honey Glaze,Pork,Pork Tenderloin,2,1 tablespoon onion powder,,0,1,1.0,1.0,tablespoon,tablespoon,onion powder,onion powder,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_042,Grilled Pork Tenderloin with Balsamic Honey Glaze,Pork,Pork Tenderloin,3,2 teaspoons chili powder,,0,2,2.0,2.0,teaspoons,teaspoon,chili powder,chili powder,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
