pilot_recipe_id,source_row_number,recipe_signature,recipe_title,category,subcategory,description,ingredients_json,directions_json,num_ingredients,num_steps,duplicate_group_size,selection_bucket,selection_score,noise_score,packaging_count,alternative_count,optional_count,brand_hint_count
pilot_recipe_044,59898,cf5f96def6088a00d348438bbe23d3dab1603e1a,Make Ahead French Toast,Vegetarian,Vegetarian Breakfast And Brunch,"We have made this French Toast for Christmas brunch for twenty four years! It originally came from the East Coast. If you like your French toast firmer, then cut back on the milk.","[""5 eggs, lightly beaten"", ""1 \u00bd cups milk"", ""1 cup half-and-half cream"", ""1 teaspoon vanilla extract"", ""\u00bd (1 pound) loaf French bread, cut diagonally in 1 inch slices"", ""\u00bd cup butter, melted"", ""1 cup light brown sugar"", ""2 tablespoons maple syrup"", ""1 cup chopped pecans""]","[""In a large bowl, whisk together eggs, milk, cream and vanilla. Dip bread slices into egg mixture and place in a lightly greased 9x13 inch baking pan. Refrigerate overnight."", ""The next morning: Preheat oven to 350 degrees F (175 degrees C)."", ""In a small bowl, combine butter, sugar, maple syrup and pecans. Spoon mixture over bread."", ""Bake in preheated oven until golden, about 40 minutes. Let stand 5 minutes before serving.""]",9,4,5,vegetarian,9.65,0,0,0,0,0
pilot_recipe_045,26471,31449b40bf42b3f1f199d3120e9d60ec04813bc6,Million Dollar Chicken Breasts,Dinner,Main Dishes,"Million dollar chicken breasts are absolutely delicious. Chicken breasts are topped with cream cheese, sour cream, Cheddar, and bacon for a rich and decadent meal for the ages - exactly what you'd expect for a million dollar recipe!","[""4 boneless chicken breasts"", ""1/4 teaspoon salt"", ""1/4 teaspoon ground black pepper"", ""1 (8-ounce) cream cheese, softened"", ""1/3 cup sour cream"", ""1 cupshredded sharp C shredded sharp C"", ""6 slices bacon"", ""1/2 cup green onion, divided"", ""1 teaspoon talian seasoning""]","[""Gather all ingredients. Preheat the oven to 375 degrees F (190 degrees C). Grease a 9x13-inch baking dish."", ""Sprinkle chicken with salt and pepper. Place chicken in the prepared baking dish."", ""Stir together cream cheese and sour cream in a bowl until combined. Stir in 1/2 cup of the Cheddar cheese, bacon, 1/4 cup of the green onions, and Italian seasoning. Spread evenly over the chicken."", ""Bake until chicken is done (165 degrees F or 74 degrees C) when tested with an instant-read thermometer, 25 to 30 minutes."", ""Top with the remaining 1/2 cup cheese. Bake until cheese melts, 5 minutes."", ""Garnish with remaining 1/4 cup green onions.""]",9,6,5,dinner,9.65,0,0,0,0,0
pilot_recipe_046,60152,d3fcd805926414c76bbcb2573850e35e9cda7108,Country Fried Squash,Vegetarian,Vegetarian Side Dishes,"This fried squash recipe was my grandmother's and it actually won a Blue Ribbon at the Tennessee State Fair! Be sure to use fresh squash, I use butternut but other squash like yellow squash or zucchini would also be good.","[""\u00bd cup milk"", ""1 large egg, beaten"", ""\u00bd cup all-purpose flour"", ""\u00bd cup cornmeal"", ""1 pinch garlic salt"", ""1 pinch ground black pepper"", ""1 pinch salt"", ""1 cup oil for frying"", ""6 pounds yellow squash, sliced""]","[""Gather all ingredients."", ""Whisk milk and egg together in a small bowl. Combine flour, cornmeal, garlic salt, pepper, and salt together in a separate bowl."", ""Heat oil in a deep skillet over medium-high heat to 350 to 375 degrees F (180 to 190 degrees C). Dip each squash slice into egg mixture, then dredge in flour mixture to coat."", ""Fry coated squash slices in hot oil, a few at a time, until crisp and golden brown on both sides. Drain on paper towel and serve immediately.""]",9,4,12,vegetarian,9.51,0,0,0,0,0
pilot_recipe_047,60026,0c702f20520861d95fa4a0ae91716619ee598435,Mujaddara Arabic Lentil Rice,Vegetarian,Vegetarian Whole Grain,"Mujaddara Arabic lentil rice is a great tasting dish to enjoy and share with family and friends. It's a special dish for vegetarians, and one of our favorite meals. Instead of placing the onion on top you can mix it along with the lentils and rice before serving. It makes a perfect meal with a fresh green salad. Also you can use 2 cups of vegetable broth instead of 2 cups of water to cook the lentils.","[""2 3/4 cups water, divided"", ""1 cup dry lentils, rinsed"", ""1 tablespoon ground cumin"", ""1 tablespoon garlic powder"", ""2 teaspoons salt, divided"", ""\u00be cup white rice, rinsed"", ""2 tablespoons olive oil"", ""\u00bc cup vegetable oil"", ""3 white onions, sliced into 1/4-inch rings""]","[""Combine 2 cups water, lentils, cumin, garlic powder, and 1 teaspoon salt in a pot over medium heat; bring to a simmer. Reduce heat to low; cook until lentils begin to soften, 20 to 30 minutes."", ""Stir rice, remaining 3/4 cup water, remaining 1 teaspoon salt, and olive oil into lentils. Cover pot; continue cooking until lentils and rice tender, about 40 minutes more."", ""Heat vegetable oil in a skillet over medium heat. Add onions; cook and stir until browned, 7 to 10 minutes. Top rice and lentil mixture with onions; serve.""]",9,3,1,vegetarian,9.48,0,0,0,0,0
pilot_recipe_048,60042,6782c4a900aa546e3a4d00a1838d76068ce7116a,Veggie Quinoa,Vegetarian,Vegetarian Whole Grain,"I blundered into this delicious mix of ingredients while trying to use up leftover vegetables in the fridge. Even friends who 'don't like vegetarian cooking' have enjoyed it. I like the slightly bitter taste of unwashed quinoa (just check for unwanted debris before you use it), but most recipes call for rinsed quinoa.","[""1 cup vegetable broth"", ""\u00bd cup uncooked quinoa"", ""2 teaspoons olive oil"", ""2 teaspoons minced garlic"", ""\u00bd cup broccoli florets"", ""\u00bd cup diced firm tofu"", ""\u00bc cup vegetable broth"", ""\u00bc cup sliced mushrooms"", ""1 cup chopped fresh spinach""]","[""In a medium saucepan, bring 1 cup vegetable stock to a boil. Stir in the quinoa and reduce heat to low. Cover and simmer for 20 minutes."", ""While quinoa is cooking, heat olive oil in a skillet over medium heat. Add the garlic, broccoli florets, and tofu. Stir for a minute, then cover and steam over low heat for 2 minutes. Stir in 1/4 cup vegetable broth, mushrooms, and spinach. Cover and cook over medium heat until the mushrooms are soft and spinach is wilted, about 3 minutes."", ""Stir the vegetable-tofu mixture into the cooked quinoa. Cover, and allow to sit for 10 minutes before serving.""]",9,3,1,vegetarian,9.48,0,0,0,0,0
pilot_recipe_049,59816,1497ff91e3041881a244f12e004d9345e26251da,California Grilled Veggie Sandwich,Vegetarian,Vegetarian Bbq & Grilling,"I came up with this recipe to entertain friends. Since I am a semi-vegetarian and love to BBQ, I am always inventing something new. The first time I made this, my meat-lover friends raved about this dish! I prefer mesquite coals over gas barbeques...however, either works fine.","[""\u00bc cup mayonnaise"", ""3 cloves garlic, minced"", ""1 tablespoon lemon juice"", ""\u215b cup olive oil"", ""1 cup sliced red bell peppers"", ""1 small zucchini, sliced"", ""1 red onion, sliced"", ""1 small yellow squash, sliced"", ""2 (4-x6-inch) focaccia bread pieces, split horizontally"", ""\u00bd cup crumbled feta cheese""]","[""In a bowl, mix the mayonnaise, minced garlic, and lemon juice. Set aside in the refrigerator."", ""Preheat the grill for high heat."", ""Brush vegetables with olive oil on each side. Brush grate with oil. Place bell peppers and zucchini closest to the middle of the grill, and set onion and squash pieces around them. Cook for about 3 minutes, turn, and cook for another 3 minutes. The peppers may take a bit longer. Remove from grill, and set aside."", ""Spread some of the mayonnaise mixture on the cut sides of the bread, and sprinkle each one with feta cheese. Place on the grill cheese side up, and cover with lid for 2 to 3 minutes. This will warm the bread, and slightly melt the cheese. Watch carefully so the bottoms don't burn. Remove from grill, and layer with the vegetables. Enjoy as open faced grilled sandwiches.""]",10,4,1,vegetarian,9.48,0,0,0,0,0
pilot_recipe_050,59880,52f606c5800e9135f4c1e060d28e9fd4d078a540,Home-Fried Potatoes,Vegetarian,Vegetarian Breakfast And Brunch,"Yummy home-style fried potatoes. Chunky and flavorful fried potatoes with onion, green pepper, and parsley.","[""4 red potatoes"", ""3 tablespoons olive oil, divided"", ""1 onion, chopped"", ""1 green bell pepper, seeded and chopped"", ""1 teaspoon salt"", ""\u00be teaspoon paprika"", ""\u00bc teaspoon ground black pepper"", ""\u00bc cup chopped fresh parsley""]","[""Bring a large pot of salted water to a boil. Add potatoes and cook until tender but still firm, about 15 minutes. Drain, cool, and cut into 1/2-inch cubes."", ""Heat 1 tablespoon oil over medium-high heat. Add onion and green pepper. Cook, stirring often, until soft; about 5 minutes. Transfer to a plate and set aside."", ""Pour remaining 2 tablespoons oil into the skillet over medium-high heat. Add potato cubes, salt, paprika, and black pepper. Cook, stirring occasionally, until potatoes are browned; about 10 minutes."", ""Stir in onion-green pepper mix and parsley. Cook for another minute. Serve hot.""]",8,4,1,vegetarian,9.48,0,0,0,0,0
pilot_recipe_051,59849,0033cb34a459260ebfffaa5fef3909ae73519733,Marinated Barbequed Vegetables,Vegetarian,Vegetarian Bbq & Grilling,"These tasty barbeque vegetables can be cooked on skewers or thrown straight on the grill. Serve them hot or at room temperature. As cold leftovers, they're great with crusty bread.","[""1 small eggplant, cut into 3/4 inch thick slices"", ""2 small red bell peppers, seeded and cut into wide strips"", ""3 zucchinis, sliced"", ""6 fresh mushrooms, stems removed"", ""\u00bc cup olive oil"", ""\u00bc cup lemon juice"", ""\u00bc cup coarsely chopped fresh basil"", ""2 cloves garlic, peeled and minced""]","[""Place eggplant, bell peppers, zucchinis, and mushrooms into a large bowl."", ""Whisk together olive oil, lemon juice, basil, and garlic in a medium bowl until well combined. Pour mixture over vegetables; toss to coat. Cover the bowl and marinate in the refrigerator for at least 1 hour."", ""Preheat an outdoor grill for high heat and lightly oil the grate."", ""Place vegetables on skewers or directly on the preheated grill. Cook, brushing frequently with marinade, until desired doneness is reached, 2 to 3 minutes per side.""]",8,4,1,vegetarian,9.48,0,0,0,0,0
pilot_recipe_052,60109,b3f4df75e582aa1acae4a18dcecaa0a99fffc350,Sweet Potato Tempura,Vegetarian,Vegetarian Appetizers,"This delicious sweet potato tempura recipe uses just one sweet potato plus several common pantry ingredients. This easy recipe works to make other vegetable tempura too, such as broccoli, mushroom, and onion.","[""2 large eggs"", ""\u00be cup ice water"", ""3 tablespoons ice water"", ""\u00be cup all-purpose flour"", ""1 tablespoon all-purpose flour"", ""\u00bd teaspoon salt"", ""2 cups oil for frying"", ""1 large sweet potato, scrubbed and sliced into 1/8-inch slices""]","[""Make the tempura: Beat eggs in a large bowl until frothy. Stir in 3/4 cup plus 3 tablespoons ice water, 3/4 cup plus 1 tablespoon flour, and salt until just incorporated; batter should still be very lumpy."", ""Heat oil in a deep-fryer or large saucepan to 350 degrees F (175 degrees C). Set a wire rack over several layers of paper towels."", ""Dry sweet potato slices with paper towels. Dip three slices into batter, letting excess batter drip back into the bowl. Fry in the preheated oil until golden brown, about 2 minutes per side. Use a slotted spoon to transfer sweet potatoes to the wire rack. Repeat to dip and fry remaining sweet potatoes."", ""Make the dipping sauce: Whisk rice wine and soy sauce together in a small bowl. Serve with tempura.""]",8,4,1,vegetarian,9.48,0,0,0,0,0
pilot_recipe_053,60039,62fc8ce294c01a4063bba174fbd940cc84a248f0,Energy Balls without Peanut Butter,Vegetarian,Vegetarian Whole Grain,"No peanut butter in these energy balls. Dates and brown rice syrup make these a sticky, gooey satisfaction.","[""1 cup rolled oats"", ""\u00bd cup pumpkin seeds"", ""\u00bd cup walnuts"", ""\u00bd cup pecans"", ""15 pitted Medjool dates"", ""\u00bd cup brown rice syrup"", ""1 cup mini chocolate chips"", ""\u00bd cup shredded coconut"", ""\u00bd cup raisins"", ""\u00bc cup sunflower seeds""]","[""Burst oats into a coarse meal in the bowl of a food processor. Add pumpkin seeds, walnuts, and pecans; pulse 10 to 15 times, until chunks are desired size."", ""Toss dates into the food processor and mix for 30 seconds. Pour rice syrup in slowly, with the processor running, until combined and starting to ball up."", ""Transfer to a bowl and mix in chocolate chips, coconut, raisins, and sunflower seeds. Pull off dough in 25 gram sections and roll into balls. Place in a single layer on a cookie sheet; it's okay if they touch but make sure they are not stacked."", ""Refrigerate for 2 to 24 hours before serving.""]",10,4,2,vegetarian,9.46,0,0,0,0,0
pilot_recipe_054,60407,9c2036a10f07be756ec857a365aa84b00404dfc6,Green Tomato Relish,Vegetarian,Vegan Recipes,"This green tomato relish is a delicious, tangy mix of green tomatoes, onions, bell peppers, and spices. It pairs perfectly with sandwiches, potatoes, cheese, and many other entrées. A jar of this makes a great gift, too!","[""24 large green tomatoes, cored"", ""12 large onions, peeled and quartered"", ""3 red bell peppers, halved and seeded"", ""3 green bell peppers, halved and seeded"", ""cheesecloth"", ""5 cups white sugar"", ""2 cups cider vinegar"", ""3 tablespoons celery seed"", ""3 tablespoons mustard seed"", ""1 tablespoon salt""]","[""Gather the ingredients."", ""Working in batches, coarsely grind tomatoes, onions, red bell peppers, and green bell peppers in a grinder or food processor. Line a large colander with cheesecloth and place in the sink or a large bowl. Pour in tomato mixture to drain for 1 hour."", ""Combine drained tomato mixture, sugar, vinegar, celery seed, mustard seed, and salt in a large, non-aluminum stockpot over high heat; bring to a boil. Reduce heat to low and simmer, stirring frequently, for 5 minutes."", ""Sterilize enough jars and lids to hold relish (twelve 1-pint jars or six 1-quart jars). Pack relish into the sterilized jars, ensuring no spaces or air pockets. Fill the jars to the top; screw on the lids."", ""Place a rack in the bottom of a large stockpot and fill halfway with boiling water. Carefully lower the jars into the pot using a holder. Leave a 2-inch space between the jars. If necessary, pour in more boiling water until the tops of the jars are covered by 2 inches of water. Bring water to a full boil, then cover and process for 30 minutes."", ""Remove the jars from the pot and place them on a cloth-covered or wood surface, several inches apart, until cool. Once cool, press the top of each lid with a finger, ensuring that the seal is tight (the lid does not move up or down at all). Relish can be stored in a cool dark place for up to a year.""]",10,6,2,vegetarian,9.46,0,0,0,0,0
pilot_recipe_055,58681,dae493fc4e14ff8f77297d01dcc8e333852e9a9f,Herb-Crusted Pork Sirloin Roast,Pork,Pork Loin,"No store-bought spice rub here. An easy-to-make, homemade rub adds great flavor to the pork!","[""1 (2 1/2 pound) boneless pork sirloin roast"", ""3 tablespoons olive oil"", ""2 teaspoons minced garlic"", ""2 teaspoons chopped fresh thyme"", ""2 teaspoons chopped fresh sage"", ""2 teaspoons finely grated lemon zest"", ""1 \u00bd teaspoons chopped fresh rosemary"", ""1 teaspoon sea salt"", ""1 teaspoon coarsely ground black pepper""]","[""Bring roast to room temperature by removing from the refrigerator 30 minutes before cooking."", ""Preheat the oven to 350 degrees F (175 degrees C)."", ""Combine olive oil, garlic, thyme, sage, lemon zest, rosemary, salt, and pepper in a small bowl. Spread rub over roast until completely coated. Place on a rack in a roasting pan."", ""Roast in the preheated oven until slightly pink in the center, 45 to 60 minutes. An instant-read thermometer inserted into the center should read at least 150 degrees F (66 degrees C)."", ""Remove from the oven and tent loosely with foil. Allow to rest for 10 to 15 minutes before carving.""]",9,5,1,pork,7.98,0,0,0,0,0
pilot_recipe_056,59530,8329e335af0c46715bea790aad0660b8ba552f85,Orange-Pineapple Pork Stir-Fry,Pork,Pork Stir-Fry,Fruit and pork stir fry served over rice.,"[""3 tablespoons all-purpose flour"", ""2 tablespoons water"", ""1 \u00bd cups water"", ""1 cup brown sugar"", ""\u2153 cup rice vinegar"", ""\u00bc cup lemon juice"", ""2 tablespoons orange juice"", ""\u00bd teaspoon minced garlic"", ""\u00bd teaspoon onion powder""]","[""Whisk 3 tablespoons flour and 2 tablespoons water for sauce together in a 3-quart saucepan until well combined."", ""Mix 1 1/2 cup water, brown sugar, rice vinegar, lemon juice, orange juice, garlic, and onion powder together in a bowl. Slowly add to the flour-water mixture in the saucepan while stirring. Bring to boil over medium-high heat. Continue to cook and stir until sauce has thickened, 3 to 5 minutes. Remove from the heat."", ""Combine 1/4 cup flour, salt, and pepper for pork in a resealable plastic bag. Cut pork into bite-sized pieces; drop into the flour mixture and shake until well coated."", ""Melt butter in a 5-quart skillet over medium heat. Add pork pieces and and cook until browned, 3 to 5 minutes. Add carrots and sauce and bring to a simmer. Simmer for 5 minutes, stirring occasionally. Add pineapple and orange and simmer for 5 more minutes."", ""Serve over cooked rice.""]",9,5,1,pork,7.98,0,0,0,0,0
pilot_recipe_057,35876,daa54550f8fdcfb5bcde9e8033f87f98d0c90972,Air Fryer Blackened Chicken Breasts,Healthy Recipes,Keto Diet,Cook these blackened chicken breasts in your air fryer — there's no need to dirty a cast iron skillet and fill your house with smoke!,"[""2 teaspoons paprika"", ""1 teaspoon ground thyme"", ""1 teaspoon cumin"", ""\u00bd teaspoon cayenne pepper"", ""\u00bd teaspoon onion powder"", ""\u00bd teaspoon black pepper"", ""\u00bc teaspoon salt"", ""2 teaspoons vegetable oil"", ""2 (6 ounce) skinless, boneless chicken breast halves""]","[""Mix paprika, thyme, cumin, cayenne, onion powder, black pepper, and salt together in a bowl; transfer to a large plate."", ""Preheat the air fryer to 360 degrees F (175 degrees C)."", ""Rub oil over each chicken breast until fully coated, then press into spice mixture until all sides are coated. Let sit for 5 minutes while the air fryer preheats. Place into the air fryer basket."", ""Air-fry chicken until no longer pink in the center and the juices run clear, about 20 minutes, flipping halfway through. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C)."", ""Transfer chicken to a plate and let rest for 5 minutes before serving.""]",9,5,2,healthy_recipes,7.96,0,0,0,0,0
pilot_recipe_058,59169,527643530faef3f35b62ba37883d02bfdcb774c5,Asian-Style Meatloaf,Pork,Pork Meatloaf,"Hoisin sauce adds Asian flavor to this moist meatloaf — everyone loves it! Available in most grocery stores, hoisin is a cross between soy sauce and ketchup, and it makes a wonderful glaze for this meatloaf. Serve with rice and steamed broccoli. The leftovers make great sandwiches.","[""1 \u00bd pounds ground beef"", ""\u00bd pound ground pork"", ""3 slices bread, broken up into small pieces"", ""1 small onion, finely chopped"", ""2 stalks celery, finely chopped"", ""2 large eggs, lightly beaten"", ""3 tablespoons soy sauce"", ""2 tablespoons hoisin sauce"", ""1 tablespoon minced fresh ginger""]","[""Preheat the oven to 350 degrees F (175 degrees C)."", ""Make the meatloaf: Mix beef, pork, bread crumbs, onion, celery, eggs, soy sauce, hoisin, and ginger together in a bowl until well combined. Pat mixture into a 9x5-inch loaf pan."", ""Bake in the preheated oven for 40 minutes."", ""Meanwhile, make the glaze: Mix hoisin sauce and ketchup together in a small bowl."", ""Remove meatloaf from the oven and drain any grease from the pan. Spread glaze over top and continue baking until no longer pink in the center, about 20 more minutes. An instant-read thermometer inserted into the center should read at least 160 degrees F (70 degrees C). Let rest for 5 minutes before serving.""]",9,5,2,pork,7.96,0,0,0,0,0
pilot_recipe_059,35888,5d1c30541680a5f5fd5f75f943ab6168f2f43d96,Garlic Butter Smoked Shrimp,Healthy Recipes,Keto Diet,"This smoked shrimp is one of the quickest meals you can make in your smoker. It's ready in just 30 minutes. These shrimp are lightly seasoned to let the smoke flavor shine, but add more seasoning if desired. Because of the short smoke time, feel free to use a stronger-flavored wood such as hickory or mesquite. Serve with cheesy grits, rice, atop a salad, or as an appetizer with a remoulade sauce.","[""1 pound large shrimp, peeled and deveined"", ""1 teaspoon Cajun seasoning"", ""1 teaspoon olive oil"", ""\u00bd cup butter"", ""1 clove garlic, minced"", ""\u00bc teaspoon red pepper flakes"", ""\u215b teaspoon black pepper"", ""3 thin strips lemon peel"", ""5 sprigs fresh thyme""]","[""Place shrimp in a resealable plastic bag. Sprinkle with Cajun seasoning and drizzle with olive oil; toss shrimp around in the bag to evenly distribute seasoning. Refrigerate for 1 to 2 hours."", ""Preheat a smoker to 250 degrees F (120 degrees C). Add wood chips according to manufacturer's instructions."", ""Place butter in a microwave-safe dish and cook on high until completely melted, 20 to 30 seconds. Stir in lemon peel, garlic, red pepper flakes, and black pepper."", ""Arrange shrimp in even rows in an 8x10-inch aluminum pan. Place thyme sprigs between each row. Drizzle butter mixture over shrimp."", ""Place in the preheated smoker and cook shrimp until firm and orange-pink in color, about 30 minutes. Try not to overcook as the shrimp will become rubbery. Serve immediately.""]",9,5,2,healthy_recipes,7.96,0,0,0,0,0
pilot_recipe_060,50678,16ba9d06a029a0bb4b53dae2a6041d025f1bbbac,Sweet Tamales with Pineapple and Coconut,Mexican,Authentic Mexican Recipes,"For these sweet Mexican tamales, pineapple is cooked with sugar and water so that it becomes extra soft and sweet. It tastes great in combination with coconut and raisins. The masa dough is mixed with butter instead of lard.","[""corn husks"", ""2 pounds chopped fresh pineapple"", ""1 \u00bd cups water"", ""1 \u00bc cups white sugar"", ""2 pounds fresh corn masa dough"", ""1 cup unsalted butter"", ""2 tablespoons baking powder"", ""1 cup grated coconut"", ""\u2154 cup raisins""]","[""Place corn husks in a bowl, cover with boiling water, and soak for about 3 hours. Drain, place on a work surface, and cover with a clean, damp towel."", ""Combine pineapple, water, and sugar in a saucepan and cook over medium heat until pineapple is very soft, 7 to 10 minutes. Drain."", ""Mix masa dough with butter and baking powder in a bowl until well combined. Add cooked pineapple, coconut, and raisins; knead into a smooth dough."", ""Select 1 wide corn husk or 2 small ones. Spread about 1 tablespoons masa mixture onto the corn husk, filling it up to 2 inches from the bottom and 1/4 inch from the top. Fold sides of husk together, one over the other. Fold the bottom of the husk over the seam of the 2 folded sides. Repeat with remaining husks."", ""Place a steamer insert into a saucepan and fill with water to just below the bottom of the steamer. Bring water to a boil. Add tamales with the open side up and cook until filling is heated through and separates from the husk, about 45 minutes. Let tamales stand for 15 minutes before serving.""]",9,5,2,mexican,7.96,0,0,0,0,0
pilot_recipe_061,51213,1148de86da25faeb83abdebff82267dde82aad07,Chicken Fajita Melts,Mexican,Fajitas,These cheesy chicken sandwich melts have all of the flavor of fajitas without the drippy mess!,"[""3 tablespoons vegetable oil"", ""6 (6 ounce) skinless, boneless chicken breast halves, thinly sliced"", ""\u00bd cup sliced onions"", ""\u00bd cup sliced red bell pepper"", ""\u00bd cup tomato juice"", ""2 tablespoons taco seasoning mix"", ""1 cup salsa"", ""8 (1/2 inch thick) slices French bread"", ""2 cups shredded Cheddar cheese""]","[""Heat the oil in a large skillet over medium-high heat. Add the chicken, and cook and stir until lightly browned, about 5 minutes."", ""Stir in the sliced onions and red peppers, and cook and stir for 5 minutes or until the vegetables are tender. Stir in the tomato juice and taco seasoning, and mix well. Cook mixture until the juice has thickened and the chicken is well coated with sauce, about an additional 7 minutes."", ""Preheat the oven's broiler and set the oven rack about 6 inches from the heat source."", ""Spread 2 tablespoons of salsa over each slice of French bread. Evenly spoon the chicken mixture on top of the salsa topped bread. Sprinkle each sandwich with 1/4 cup Cheddar cheese."", ""Place sandwiches under the preheated broiler and cook for 5 minutes or until the cheese is melted and beginning to brown.""]",9,5,3,mexican,7.94,0,0,0,0,0
pilot_recipe_062,4093,7237096e2726a65a3ae69e32c03ac9e796cc8447,Corned Beef and Cabbage,Beef Recipes,Beef Brisket,"This corned beef and cabbage recipe is something my mother has been making for years. She has no idea where the recipe came from, but it is absolutely the best. Easy and quick — enjoy!","[""1 (5 1/2 pound) corned beef brisket"", ""2 tablespoons pickling spice"", ""1 large orange, sliced in rounds"", ""1 large onion, sliced"", ""2 stalks celery, sliced"", ""3/4 cup cold water, divided"", ""6 tablespoons margarine, divided"", ""1 large head cabbage, cored, and sliced"", ""1 cup Golden Delicious apples, cored and quartered with peel""]","[""Preheat the oven to 300 degrees F (150 degrees C). Line a 9x13-inch roasting pan with aluminum foil, leaving enough extra extending over the sides to cover and seal in roast."", ""Rinse brisket and pat dry. Rub with pickling spice, then place in the prepared roasting pan. Arrange orange, onion, and celery slices on and around the roast. Pour in 1/2 cup water, then wrap the aluminum foil up tightly over the roast, making sure the ends are sealed."", ""Bake in the preheated oven until meat is tender, about 4 hours."", ""About 45 minutes before the roast is done, heat remaining 1/4 cup water and 3 tablespoons margarine in a large pot. Add cabbage and apples, cover, and simmer over low heat for about 30 minutes, shaking the pot occasionally to ensure nothing sticks to the bottom."", ""Top cabbage and apples with remaining margarine and serve with sliced corned beef.""]",9,5,3,beef_recipes,7.94,0,0,0,0,0
pilot_recipe_063,50640,fc5f0763ae17ac98d61dfd54f562d0621728a27c,Slow Cooker Carnitas,Mexican,Authentic Mexican Recipes,"This slow cooker carnitas recipe is easy to prep and makes a great filling for tamales, enchiladas, tacos, and burritos. This filling is also great combined with your favorite barbecue sauce and served on buns.","[""1 teaspoon salt"", ""1 teaspoon garlic powder"", ""1 teaspoon ground cumin"", ""\u00bd teaspoon crumbled dried oregano"", ""\u00bd teaspoon ground coriander"", ""\u00bc teaspoon ground cinnamon"", ""1 (4 pound) boneless pork shoulder roast"", ""2 bay leaves"", ""2 cups chicken broth""]","[""Gather the ingredients."", ""Mix salt, garlic powder, cumin, oregano, coriander, and cinnamon together in a bowl; coat pork with spice mixture."", ""Place bay leaves in the bottom of a slow cooker and arrange pork on top. Pour chicken broth around the sides of pork, being careful not to rinse off spice mixture."", ""Cover and cook on Low, turning after 5 hours, until pork shreds easily with a fork, about 10 hours in total."", ""When the pork is tender, remove from the slow cooker; shred with two forks. Use cooking liquid as needed to moisten the meat.""]",9,5,3,mexican,7.94,0,0,0,0,0
pilot_recipe_064,51228,61259c52a27ffa3d15d6e0aa03cc9a173b830887,Easy Grilled Shrimp Fajitas,Mexican,Fajitas,"Quick and easy shrimp fajitas on the grill. Don't forget your favorite toppings, such as guacamole, salsa, and sour cream.","[""1 red bell pepper, sliced into thin strips"", ""1 green bell pepper, sliced into thin strips"", ""1 large onion, sliced into thin strips"", ""1 large fresh jalape\u00f1o pepper, sliced"", ""2 \u00bd teaspoons fajita seasoning mix, divided"", ""1 teaspoon olive oil"", ""12 ounces raw large shrimp, peeled and deveined"", ""1 tablespoon lime juice"", ""8 (6 inch) fajita-size flour tortillas""]","[""Preheat an outdoor grill for medium-high heat and lightly oil the grate."", ""Place bell pepper strips, onion, and jalape\u00f1o slices into a large bowl. Add 2 teaspoons fajita seasoning and olive oil. Stir until evenly combined."", ""Place shrimp in a separate bowl. Add remaining 1/2 teaspoon fajita seasoning and lime juice. Gently stir until evenly combined."", ""Place vegetable mixture in a grill basket and cook in the preheated grill for 10 minutes. Stir in shrimp and grill for 5 minutes more. Remove the basket from the grill."", ""Place tortillas on the grill and toast for 2 minutes. Divide filling between tortillas and serve hot.""]",9,5,4,mexican,7.92,0,0,0,0,0
pilot_recipe_065,34433,d0fe17a2a660c5faa84e7354b55a85fa117ecaab,Fresh Homemade Salsa,Healthy Recipes,Low-Fat Recipes,"This salsa recipe is made with canned green chilies instead of jalapeños. It tastes great, so I'm sticking with it!","[""2 cups chopped tomatoes"", ""\u00bc cup chopped red onion"", ""\u00bc cup chopped yellow onion"", ""2 tablespoons canned green chilies"", ""2 tablespoons fresh lime juice"", ""2 tablespoons chopped fresh cilantro"", ""2 cloves garlic, peeled"", ""1 teaspoon ground cumin"", ""\u00bc teaspoon salt""]","[""Gather all ingredients."", ""Combine tomatoes, red onion, yellow onion, green chilies, lime juice, cilantro, garlic, cumin, and salt in a food processor."", ""Pulse until mixture is combined but still chunky."", ""Transfer salsa to a bowl, cover with plastic wrap, and refrigerate at least 1 hour before serving."", ""Serve with chips.""]",9,5,12,healthy_recipes,7.76,0,0,0,0,0
